QuoteItemID,QuoteID,ProductID,Quantity,UnitPrice,DiscountPercent,DiscountAmount,LineTotal
QI000433,QTN00147,PRD0016,3,699,0,0.0,2097.0
QI000434,QTN00147,PRD0007,333,499,5,8308.35,157858.65
QI000435,QTN00148,PRD0007,2,499,15,149.7,848.3
QI000436,QTN00148,PRD0014,2,1199,15,359.7,2038.3
QI000437,QTN00148,PRD0012,235,399,0,0.0,93765.0
QI000438,QTN00149,PRD0018,1,1999,10,199.9,1799.1
QI000439,QTN00149,PRD0001,2,299,10,59.8,538.2
QI000440,QTN00149,PRD0002,1,599,15,89.85,509.15
QI000441,QTN00149,PRD0013,327,899,0,0.0,293973.0
QI000442,QTN00150,PRD0010,2,199,15,59.7,338.3
QI000443,QTN00150,PRD0015,1,999,5,49.95,949.05
QI000444,QTN00150,PRD0011,3,699,10,209.7,1887.3
QI000445,QTN00150,PRD0017,3,499,15,224.55,1272.45
QI000446,QTN00150,PRD0005,158,1499,15,35526.3,201315.7
QI000447,QTN00151,PRD0003,180,999,5,8991.0,170829.0
QI000448,QTN00152,PRD0007,3,499,5,74.85,1422.15
QI000449,QTN00152,PRD0012,2,399,15,119.7,678.3
QI000450,QTN00152,PRD0005,169,1499,15,37999.65,215331.35
QI000451,QTN00153,PRD0011,161,699,0,0.0,112539.0
QI000452,QTN00154,PRD0006,1,249,5,12.45,236.55
QI000453,QTN00154,PRD0007,2,499,0,0.0,998.0
QI000454,QTN00154,PRD0019,3,799,15,359.55,2037.45
QI000455,QTN00154,PRD0015,1,999,5,49.95,949.05
QI000456,QTN00154,PRD0004,211,799,0,0.0,168589.0
QI000457,QTN00155,PRD0012,1,399,5,19.95,379.05
QI000458,QTN00155,PRD0009,2,149,10,29.8,268.2
QI000459,QTN00155,PRD0014,3,1199,10,359.7,3237.3
QI000460,QTN00155,PRD0004,147,799,15,17617.95,99835.05
QI000461,QTN00156,PRD0003,2,999,5,99.9,1898.1
QI000462,QTN00156,PRD0002,2,599,5,59.9,1138.1
QI000463,QTN00156,PRD0007,2,499,5,49.9,948.1
QI000464,QTN00156,PRD0015,220,999,5,10989.0,208791.0
QI000465,QTN00157,PRD0010,1312,199,10,26108.8,234979.2
QI000466,QTN00158,PRD0017,2,499,10,99.8,898.2
QI000467,QTN00158,PRD0012,1,399,10,39.9,359.1
QI000468,QTN00158,PRD0006,3,249,10,74.7,672.3
QI000469,QTN00158,PRD0003,245,999,15,36713.25,208041.75
QI000470,QTN00159,PRD0005,2,1499,15,449.7,2548.3
QI000471,QTN00159,PRD0007,375,499,10,18712.5,168412.5
QI000472,QTN00160,PRD0010,3,199,15,89.55,507.45
QI000473,QTN00160,PRD0018,2,1999,10,399.8,3598.2
QI000474,QTN00160,PRD0005,4,1499,5,299.8,5696.2
QI000475,QTN00161,PRD0012,3,399,15,179.55,1017.45
QI000476,QTN00161,PRD0020,333,599,5,9973.35,189493.65
QI000477,QTN00162,PRD0004,1,799,10,79.9,719.1
QI000478,QTN00162,PRD0019,3,799,15,359.55,2037.45
QI000479,QTN00162,PRD0007,3,499,15,224.55,1272.45
QI000480,QTN00162,PRD0010,1278,199,15,38148.3,216173.7
QI000481,QTN00163,PRD0005,2,1499,0,0.0,2998.0
QI000482,QTN00163,PRD0011,8,699,5,279.6,5312.4
QI000483,QTN00164,PRD0020,3,599,10,179.7,1617.3
QI000484,QTN00164,PRD0017,1,499,15,74.85,424.15
QI000485,QTN00164,PRD0009,1,149,15,22.35,126.65
QI000486,QTN00164,PRD0006,1,249,5,12.45,236.55
QI000487,QTN00164,PRD0014,16,1199,15,2877.6,16306.4
QI000488,QTN00165,PRD0016,1,699,15,104.85,594.15
QI000489,QTN00165,PRD0011,13,699,10,908.7,8178.3
QI000490,QTN00166,PRD0001,3,299,15,134.55,762.45
QI000491,QTN00166,PRD0016,3,699,0,0.0,2097.0
QI000492,QTN00166,PRD0008,884,199,10,17591.6,158324.4
QI000493,QTN00167,PRD0020,2,599,10,119.8,1078.2
QI000494,QTN00167,PRD0003,3,999,15,449.55,2547.45
QI000495,QTN00167,PRD0017,3,499,0,0.0,1497.0
QI000496,QTN00167,PRD0010,3,199,0,0.0,597.0
QI000497,QTN00167,PRD0016,375,699,5,13106.25,249018.75
QI000498,QTN00168,PRD0013,1,899,0,0.0,899.0
QI000499,QTN00168,PRD0015,2,999,0,0.0,1998.0
QI000500,QTN00168,PRD0003,189,999,0,0.0,188811.0
QI000501,QTN00169,PRD0010,1,199,10,19.9,179.1
QI000502,QTN00169,PRD0008,1,199,0,0.0,199.0
QI000503,QTN00169,PRD0011,2,699,0,0.0,1398.0
QI000504,QTN00169,PRD0003,46,999,10,4595.4,41358.6
QI000505,QTN00170,PRD0011,2,699,15,209.7,1188.3
QI000506,QTN00170,PRD0003,1,999,5,49.95,949.05
QI000507,QTN00170,PRD0008,284,199,15,8477.4,48038.6
QI000508,QTN00171,PRD0017,3,499,5,74.85,1422.15
QI000509,QTN00171,PRD0012,1,399,5,19.95,379.05
QI000510,QTN00171,PRD0015,1,999,15,149.85,849.15
QI000511,QTN00171,PRD0016,3,699,5,104.85,1992.15
QI000512,QTN00171,PRD0004,337,799,15,40389.45,228873.55
QI000513,QTN00172,PRD0004,1,799,5,39.95,759.05
QI000514,QTN00172,PRD0011,2,699,10,139.8,1258.2
QI000515,QTN00172,PRD0006,2,249,10,49.8,448.2
QI000516,QTN00172,PRD0010,3,199,0,0.0,597.0
QI000517,QTN00172,PRD0001,359,299,15,16101.15,91239.85
QI000518,QTN00173,PRD0015,3,999,5,149.85,2847.15
QI000519,QTN00173,PRD0001,1,299,15,44.85,254.15
QI000520,QTN00173,PRD0006,1166,249,10,29033.4,261300.6
QI000521,QTN00174,PRD0003,2,999,15,299.7,1698.3
QI000522,QTN00174,PRD0012,3,399,10,119.7,1077.3
QI000523,QTN00174,PRD0009,2,149,10,29.8,268.2
QI000524,QTN00174,PRD0010,1,199,15,29.85,169.15
QI000525,QTN00174,PRD0019,140,799,15,16779.0,95081.0
QI000526,QTN00175,PRD0005,191,1499,5,14315.45,271993.55
QI000527,QTN00176,PRD0013,3,899,10,269.7,2427.3
QI000528,QTN00176,PRD0008,3,199,10,59.7,537.3
QI000529,QTN00176,PRD0009,3,149,10,44.7,402.3
QI000530,QTN00176,PRD0001,628,299,0,0.0,187772.0
QI000531,QTN00177,PRD0015,2,999,0,0.0,1998.0
QI000532,QTN00177,PRD0006,3,249,0,0.0,747.0
QI000533,QTN00177,PRD0010,3,199,15,89.55,507.45
QI000534,QTN00177,PRD0013,28,899,10,2517.2,22654.8
QI000535,QTN00178,PRD0008,3,199,10,59.7,537.3
QI000536,QTN00178,PRD0010,1341,199,5,13342.95,253516.05
QI000537,QTN00179,PRD0007,3,499,10,149.7,1347.3
QI000538,QTN00179,PRD0002,489,599,5,14645.55,278265.45
QI000539,QTN00180,PRD0019,261,799,0,0.0,208539.0
QI000540,QTN00181,PRD0016,2,699,0,0.0,1398.0
QI000541,QTN00181,PRD0008,3,199,10,59.7,537.3
QI000542,QTN00181,PRD0015,111,999,5,5544.45,105344.55
QI000543,QTN00182,PRD0019,47,799,10,3755.3,33797.7
QI000544,QTN00183,PRD0010,3,199,15,89.55,507.45
QI000545,QTN00183,PRD0007,1,499,5,24.95,474.05
QI000546,QTN00183,PRD0001,695,299,5,10390.25,197414.75
QI000547,QTN00184,PRD0010,2,199,10,39.8,358.2
QI000548,QTN00184,PRD0011,1,699,10,69.9,629.1
QI000549,QTN00184,PRD0016,2,699,10,139.8,1258.2
QI000550,QTN00184,PRD0008,3,199,10,59.7,537.3
QI000551,QTN00184,PRD0001,242,299,0,0.0,72358.0
QI000552,QTN00185,PRD0007,1,499,5,24.95,474.05
QI000553,QTN00185,PRD0013,1,899,15,134.85,764.15
QI000554,QTN00185,PRD0011,3,699,10,209.7,1887.3
QI000555,QTN00185,PRD0004,327,799,0,0.0,261273.0
QI000556,QTN00186,PRD0001,1,299,10,29.9,269.1
QI000557,QTN00186,PRD0019,3,799,0,0.0,2397.0
QI000558,QTN00186,PRD0020,2,599,10,119.8,1078.2
QI000559,QTN00186,PRD0008,224,199,10,4457.6,40118.4
QI000560,QTN00187,PRD0013,2,899,10,179.8,1618.2
QI000561,QTN00187,PRD0002,1,599,5,29.95,569.05
QI000562,QTN00187,PRD0020,2,599,0,0.0,1198.0
QI000563,QTN00187,PRD0015,3,999,10,299.7,2697.3
QI000564,QTN00187,PRD0019,324,799,5,12943.8,245932.2
QI000565,QTN00188,PRD0005,43,1499,15,9668.55,54788.45
QI000566,QTN00189,PRD0008,3,199,15,89.55,507.45
QI000567,QTN00189,PRD0003,1,999,5,49.95,949.05
QI000568,QTN00189,PRD0015,274,999,0,0.0,273726.0
QI000569,QTN00190,PRD0016,77,699,10,5382.3,48440.7
QI000570,QTN00191,PRD0016,1,699,0,0.0,699.0
QI000571,QTN00191,PRD0008,1,199,5,9.95,189.05
QI000572,QTN00191,PRD0005,2,1499,15,449.7,2548.3
QI000573,QTN00191,PRD0001,493,299,10,14740.7,132666.3
QI000574,QTN00192,PRD0019,2,799,5,79.9,1518.1
QI000575,QTN00192,PRD0004,2,799,0,0.0,1598.0
QI000576,QTN00192,PRD0003,2,999,15,299.7,1698.3
QI000577,QTN00192,PRD0018,2,1999,0,0.0,3998.0
QI000578,QTN00192,PRD0006,181,249,10,4506.9,40562.1
QI000579,QTN00193,PRD0008,2,199,15,59.7,338.3
QI000580,QTN00193,PRD0005,128,1499,5,9593.6,182278.4
QI000581,QTN00194,PRD0004,1,799,10,79.9,719.1
QI000582,QTN00194,PRD0010,3,199,10,59.7,537.3
QI000583,QTN00194,PRD0020,197,599,0,0.0,118003.0
QI000584,QTN00195,PRD0009,2,149,5,14.9,283.1
QI000585,QTN00195,PRD0011,1,699,15,104.85,594.15
QI000586,QTN00195,PRD0013,1,899,5,44.95,854.05
QI000587,QTN00195,PRD0008,1275,199,0,0.0,253725.0
QI000588,QTN00196,PRD0005,27,1499,10,4047.3,36425.7
QI000589,QTN00197,PRD0008,1,199,5,9.95,189.05
QI000590,QTN00197,PRD0012,228,399,0,0.0,90972.0
QI000591,QTN00198,PRD0002,1,599,5,29.95,569.05
QI000592,QTN00198,PRD0008,1,199,10,19.9,179.1
QI000593,QTN00198,PRD0009,1,149,0,0.0,149.0
QI000594,QTN00198,PRD0006,2,249,5,24.9,473.1
QI000595,QTN00198,PRD0015,220,999,5,10989.0,208791.0
QI000596,QTN00199,PRD0019,2,799,5,79.9,1518.1
QI000597,QTN00199,PRD0016,1,699,0,0.0,699.0
QI000598,QTN00199,PRD0020,1,599,0,0.0,599.0
QI000599,QTN00199,PRD0007,2,499,5,49.9,948.1
QI000600,QTN00199,PRD0014,96,1199,10,11510.4,103593.6
QI000601,QTN00200,PRD0018,77,1999,5,7696.15,146226.85
QI000602,QTN00201,PRD0014,1,1199,5,59.95,1139.05
QI000603,QTN00201,PRD0008,3,199,15,89.55,507.45
QI000604,QTN00201,PRD0015,158,999,0,0.0,157842.0
QI000605,QTN00202,PRD0016,60,699,15,6291.0,35649.0
QI000606,QTN00203,PRD0002,2,599,0,0.0,1198.0
QI000607,QTN00203,PRD0016,2,699,5,69.9,1328.1
QI000608,QTN00203,PRD0017,3,499,0,0.0,1497.0
QI000609,QTN00203,PRD0020,153,599,10,9164.7,82482.3
QI000610,QTN00204,PRD0006,3,249,0,0.0,747.0
QI000611,QTN00204,PRD0007,1,499,15,74.85,424.15
QI000612,QTN00204,PRD0019,2,799,15,239.7,1358.3
QI000613,QTN00204,PRD0001,38,299,0,0.0,11362.0
QI000614,QTN00205,PRD0019,3,799,15,359.55,2037.45
QI000615,QTN00205,PRD0001,1,299,0,0.0,299.0
QI000616,QTN00205,PRD0018,2,1999,5,199.9,3798.1
QI000617,QTN00205,PRD0014,234,1199,0,0.0,280566.0
QI000618,QTN00206,PRD0016,2,699,10,139.8,1258.2
QI000619,QTN00206,PRD0014,174,1199,15,31293.9,177332.1
QI000620,QTN00207,PRD0010,3,199,10,59.7,537.3
QI000621,QTN00207,PRD0016,2,699,15,209.7,1188.3
QI000622,QTN00207,PRD0013,1,899,0,0.0,899.0
QI000623,QTN00207,PRD0017,3,499,5,74.85,1422.15
QI000624,QTN00207,PRD0020,59,599,15,5301.15,30039.85
QI000625,QTN00208,PRD0017,1,499,15,74.85,424.15
QI000626,QTN00208,PRD0001,2,299,15,89.7,508.3
QI000627,QTN00208,PRD0019,2,799,15,239.7,1358.3
QI000628,QTN00208,PRD0006,513,249,0,0.0,127737.0
QI000629,QTN00209,PRD0007,2,499,10,99.8,898.2
QI000630,QTN00209,PRD0020,3,599,10,179.7,1617.3
QI000631,QTN00209,PRD0005,63,1499,10,9443.7,84993.3
QI000632,QTN00210,PRD0005,3,1499,15,674.55,3822.45
QI000633,QTN00210,PRD0016,196,699,0,0.0,137004.0
QI000634,QTN00211,PRD0014,5,1199,0,0.0,5995.0
QI000635,QTN00212,PRD0011,191,699,15,20026.35,113482.65
QI000636,QTN00213,PRD0020,451,599,10,27014.9,243134.1
QI000637,QTN00214,PRD0003,3,999,0,0.0,2997.0
QI000638,QTN00214,PRD0010,174,199,10,3462.6,31163.4
QI000639,QTN00215,PRD0005,117,1499,15,26307.45,149075.55
QI000640,QTN00216,PRD0017,3,499,15,224.55,1272.45
QI000641,QTN00216,PRD0016,3,699,0,0.0,2097.0
QI000642,QTN00216,PRD0018,66,1999,10,13193.4,118740.6
QI000643,QTN00217,PRD0007,2,499,10,99.8,898.2
QI000644,QTN00217,PRD0009,1,149,5,7.45,141.55
QI000645,QTN00217,PRD0018,1,1999,15,299.85,1699.15
QI000646,QTN00217,PRD0015,1,999,0,0.0,999.0
QI000647,QTN00217,PRD0005,50,1499,10,7495.0,67455.0
QI000648,QTN00218,PRD0019,2,799,0,0.0,1598.0
QI000649,QTN00218,PRD0015,2,999,5,99.9,1898.1
QI000650,QTN00218,PRD0016,2,699,0,0.0,1398.0
QI000651,QTN00218,PRD0005,3,1499,10,449.7,4047.3
QI000652,QTN00218,PRD0014,30,1199,0,0.0,35970.0
QI000653,QTN00219,PRD0005,2,1499,10,299.8,2698.2
QI000654,QTN00219,PRD0017,420,499,10,20958.0,188622.0
QI000655,QTN00220,PRD0010,1,199,5,9.95,189.05
QI000656,QTN00220,PRD0005,1,1499,15,224.85,1274.15
QI000657,QTN00220,PRD0007,560,499,0,0.0,279440.0
QI000658,QTN00221,PRD0011,3,699,0,0.0,2097.0
QI000659,QTN00221,PRD0008,1447,199,0,0.0,287953.0
QI000660,QTN00222,PRD0002,1,599,15,89.85,509.15
QI000661,QTN00222,PRD0005,2,1499,15,449.7,2548.3
QI000662,QTN00222,PRD0004,2,799,5,79.9,1518.1
QI000663,QTN00222,PRD0012,2,399,10,79.8,718.2
QI000664,QTN00222,PRD0009,1703,149,10,25374.7,228372.3
QI000665,QTN00223,PRD0020,3,599,0,0.0,1797.0
QI000666,QTN00223,PRD0013,1,899,5,44.95,854.05
QI000667,QTN00223,PRD0012,1,399,0,0.0,399.0
QI000668,QTN00223,PRD0002,3,599,0,0.0,1797.0
QI000669,QTN00223,PRD0008,497,199,10,9890.3,89012.7
QI000670,QTN00224,PRD0010,3,199,15,89.55,507.45
QI000671,QTN00224,PRD0001,2,299,15,89.7,508.3
QI000672,QTN00224,PRD0009,2,149,10,29.8,268.2
QI000673,QTN00224,PRD0002,24,599,5,718.8,13657.2
QI000674,QTN00225,PRD0011,1,699,10,69.9,629.1
QI000675,QTN00225,PRD0019,2,799,0,0.0,1598.0
QI000676,QTN00225,PRD0009,2,149,15,44.7,253.3
QI000677,QTN00225,PRD0010,3,199,10,59.7,537.3
QI000678,QTN00225,PRD0005,112,1499,0,0.0,167888.0
QI000679,QTN00226,PRD0003,2,999,0,0.0,1998.0
QI000680,QTN00226,PRD0009,637,149,0,0.0,94913.0
QI000681,QTN00227,PRD0007,2,499,5,49.9,948.1
QI000682,QTN00227,PRD0017,42,499,5,1047.9,19910.1
QI000683,QTN00228,PRD0009,2,149,10,29.8,268.2
QI000684,QTN00228,PRD0004,1,799,0,0.0,799.0
QI000685,QTN00228,PRD0005,176,1499,15,39573.6,224250.4
QI000686,QTN00229,PRD0012,1,399,5,19.95,379.05
QI000687,QTN00229,PRD0014,2,1199,5,119.9,2278.1
QI000688,QTN00229,PRD0020,3,599,10,179.7,1617.3
QI000689,QTN00229,PRD0011,264,699,0,0.0,184536.0
QI000690,QTN00230,PRD0004,3,799,0,0.0,2397.0
QI000691,QTN00230,PRD0007,2,499,0,0.0,998.0
QI000692,QTN00230,PRD0001,2,299,0,0.0,598.0
QI000693,QTN00230,PRD0005,80,1499,10,11992.0,107928.0
QI000694,QTN00231,PRD0008,2,199,15,59.7,338.3
QI000695,QTN00231,PRD0013,3,899,15,404.55,2292.45
QI000696,QTN00231,PRD0018,2,1999,0,0.0,3998.0
QI000697,QTN00231,PRD0016,2,699,0,0.0,1398.0
QI000698,QTN00231,PRD0005,170,1499,10,25483.0,229347.0
QI000699,QTN00232,PRD0018,3,1999,15,899.55,5097.45
QI000700,QTN00232,PRD0012,107,399,10,4269.3,38423.7
QI000701,QTN00233,PRD0004,155,799,15,18576.75,105268.25
QI000702,QTN00234,PRD0007,249,499,5,6212.55,118038.45
QI000703,QTN00235,PRD0010,3,199,15,89.55,507.45
QI000704,QTN00235,PRD0001,3,299,0,0.0,897.0
QI000705,QTN00235,PRD0004,2,799,10,159.8,1438.2
QI000706,QTN00235,PRD0011,114,699,10,7968.6,71717.4
QI000707,QTN00236,PRD0017,2,499,5,49.9,948.1
QI000708,QTN00236,PRD0002,94,599,0,0.0,56306.0
QI000709,QTN00237,PRD0001,3,299,0,0.0,897.0
QI000710,QTN00237,PRD0002,3,599,5,89.85,1707.15
QI000711,QTN00237,PRD0013,2,899,10,179.8,1618.2
QI000712,QTN00237,PRD0005,3,1499,5,224.85,4272.15
QI000713,QTN00237,PRD0006,199,249,5,2477.55,47073.45
QI000714,QTN00238,PRD0008,733,199,5,7293.35,138573.65
QI000715,QTN00239,PRD0010,1,199,5,9.95,189.05
QI000716,QTN00239,PRD0004,3,799,5,119.85,2277.15
QI000717,QTN00239,PRD0006,797,249,0,0.0,198453.0
QI000718,QTN00240,PRD0009,3,149,15,67.05,379.95
QI000719,QTN00240,PRD0011,126,699,15,13211.1,74862.9
QI000720,QTN00241,PRD0005,3,1499,15,674.55,3822.45
QI000721,QTN00241,PRD0002,3,599,10,179.7,1617.3
QI000722,QTN00241,PRD0016,3,699,10,209.7,1887.3
QI000723,QTN00241,PRD0004,1,799,15,119.85,679.15
QI000724,QTN00241,PRD0013,100,899,0,0.0,89900.0
QI000725,QTN00242,PRD0014,2,1199,10,239.8,2158.2
QI000726,QTN00242,PRD0017,2,499,0,0.0,998.0
QI000727,QTN00242,PRD0011,2,699,0,0.0,1398.0
QI000728,QTN00242,PRD0016,7,699,10,489.3,4403.7
QI000729,QTN00243,PRD0005,2,1499,0,0.0,2998.0
QI000730,QTN00243,PRD0017,1,499,10,49.9,449.1
QI000731,QTN00243,PRD0002,2,599,0,0.0,1198.0
QI000732,QTN00243,PRD0010,1048,199,0,0.0,208552.0
QI000733,QTN00244,PRD0001,3,299,15,134.55,762.45
QI000734,QTN00244,PRD0010,2,199,0,0.0,398.0
QI000735,QTN00244,PRD0003,2,999,5,99.9,1898.1
QI000736,QTN00244,PRD0009,2,149,15,44.7,253.3
QI000737,QTN00244,PRD0011,364,699,5,12721.8,241714.2
QI000738,QTN00245,PRD0005,115,1499,15,25857.75,146527.25
QI000739,QTN00246,PRD0002,235,599,10,14076.5,126688.5
QI000740,QTN00247,PRD0012,305,399,5,6084.75,115610.25
QI000741,QTN00248,PRD0011,143,699,5,4997.85,94959.15
QI000742,QTN00249,PRD0014,2,1199,5,119.9,2278.1
QI000743,QTN00249,PRD0009,2,149,10,29.8,268.2
QI000744,QTN00249,PRD0005,2,1499,15,449.7,2548.3
QI000745,QTN00249,PRD0013,284,899,15,38297.4,217018.6
QI000746,QTN00250,PRD0016,3,699,0,0.0,2097.0
QI000747,QTN00250,PRD0009,3,149,10,44.7,402.3
QI000748,QTN00250,PRD0004,288,799,0,0.0,230112.0
QI000749,QTN00251,PRD0005,1,1499,15,224.85,1274.15
QI000750,QTN00251,PRD0014,2,1199,10,239.8,2158.2
QI000751,QTN00251,PRD0011,95,699,5,3320.25,63084.75
QI000752,QTN00252,PRD0010,1,199,5,9.95,189.05
QI000753,QTN00252,PRD0012,2,399,10,79.8,718.2
QI000754,QTN00252,PRD0011,407,699,15,42673.95,241819.05
QI000755,QTN00253,PRD0011,3,699,0,0.0,2097.0
QI000756,QTN00253,PRD0015,222,999,10,22177.8,199600.2
QI000757,QTN00254,PRD0010,2,199,10,39.8,358.2
QI000758,QTN00254,PRD0009,1,149,0,0.0,149.0
QI000759,QTN00254,PRD0005,3,1499,15,674.55,3822.45
QI000760,QTN00254,PRD0014,3,1199,10,359.7,3237.3
QI000761,QTN00254,PRD0008,534,199,0,0.0,106266.0
QI000762,QTN00255,PRD0020,2,599,5,59.9,1138.1
QI000763,QTN00255,PRD0007,1,499,10,49.9,449.1
QI000764,QTN00255,PRD0012,317,399,15,18972.45,107510.55
QI000765,QTN00256,PRD0006,1,249,5,12.45,236.55
QI000766,QTN00256,PRD0002,440,599,5,13178.0,250382.0
QI000767,QTN00257,PRD0013,65,899,10,5843.5,52591.5
QI000768,QTN00258,PRD0014,148,1199,0,0.0,177452.0
QI000769,QTN00259,PRD0020,3,599,5,89.85,1707.15
QI000770,QTN00259,PRD0010,3,199,15,89.55,507.45
QI000771,QTN00259,PRD0009,656,149,5,4887.2,92856.8
QI000772,QTN00260,PRD0010,1,199,5,9.95,189.05
QI000773,QTN00260,PRD0002,368,599,15,33064.8,187367.2
QI000774,QTN00261,PRD0017,110,499,15,8233.5,46656.5
QI000775,QTN00262,PRD0008,3,199,5,29.85,567.15
QI000776,QTN00262,PRD0001,2,299,10,59.8,538.2
QI000777,QTN00262,PRD0004,41,799,15,4913.85,27845.15
QI000778,QTN00263,PRD0013,3,899,5,134.85,2562.15
QI000779,QTN00263,PRD0007,536,499,10,26746.4,240717.6
QI000780,QTN00264,PRD0015,1,999,10,99.9,899.1
QI000781,QTN00264,PRD0008,3,199,15,89.55,507.45
QI000782,QTN00264,PRD0014,2,1199,10,239.8,2158.2
QI000783,QTN00264,PRD0018,44,1999,15,13193.4,74762.6
QI000784,QTN00265,PRD0009,3,149,15,67.05,379.95
QI000785,QTN00265,PRD0006,1,249,5,12.45,236.55
QI000786,QTN00265,PRD0011,3,699,5,104.85,1992.15
QI000787,QTN00265,PRD0015,2,999,0,0.0,1998.0
QI000788,QTN00265,PRD0018,84,1999,15,25187.4,142728.6
QI000789,QTN00266,PRD0001,3,299,0,0.0,897.0
QI000790,QTN00266,PRD0017,3,499,0,0.0,1497.0
QI000791,QTN00266,PRD0013,54,899,10,4854.6,43691.4
QI000792,QTN00267,PRD0016,20,699,5,699.0,13281.0
QI000793,QTN00268,PRD0017,2,499,5,49.9,948.1
QI000794,QTN00268,PRD0019,2,799,0,0.0,1598.0
QI000795,QTN00268,PRD0013,56,899,5,2517.2,47826.8
QI000796,QTN00269,PRD0006,2,249,0,0.0,498.0
QI000797,QTN00269,PRD0011,2,699,0,0.0,1398.0
QI000798,QTN00269,PRD0012,2,399,10,79.8,718.2
QI000799,QTN00269,PRD0007,484,499,5,12075.8,229440.2
QI000800,QTN00270,PRD0015,1,999,10,99.9,899.1
QI000801,QTN00270,PRD0006,1,249,0,0.0,249.0
QI000802,QTN00270,PRD0014,2,1199,0,0.0,2398.0
QI000803,QTN00270,PRD0013,213,899,10,19148.7,172338.3
QI000804,QTN00271,PRD0002,1,599,0,0.0,599.0
QI000805,QTN00271,PRD0017,121,499,10,6037.9,54341.1
QI000806,QTN00272,PRD0007,3,499,5,74.85,1422.15
QI000807,QTN00272,PRD0006,3,249,15,112.05,634.95
QI000808,QTN00272,PRD0011,2,699,0,0.0,1398.0
QI000809,QTN00272,PRD0010,332,199,0,0.0,66068.0
QI000810,QTN00273,PRD0010,1297,199,10,25810.3,232292.7
QI000811,QTN00274,PRD0014,1,1199,15,179.85,1019.15
QI000812,QTN00274,PRD0016,156,699,0,0.0,109044.0
QI000813,QTN00275,PRD0012,1,399,10,39.9,359.1
QI000814,QTN00275,PRD0015,1,999,0,0.0,999.0
QI000815,QTN00275,PRD0005,43,1499,5,3222.85,61234.15
QI000816,QTN00276,PRD0015,3,999,15,449.55,2547.45
QI000817,QTN00276,PRD0010,1,199,0,0.0,199.0
QI000818,QTN00276,PRD0006,2,249,0,0.0,498.0
QI000819,QTN00276,PRD0020,368,599,5,11021.6,209410.4
QI000820,QTN00277,PRD0015,2,999,15,299.7,1698.3
QI000821,QTN00277,PRD0019,100,799,0,0.0,79900.0
QI000822,QTN00278,PRD0002,2,599,5,59.9,1138.1
QI000823,QTN00278,PRD0006,3,249,15,112.05,634.95
QI000824,QTN00278,PRD0001,1,299,0,0.0,299.0
QI000825,QTN00278,PRD0004,3,799,10,239.7,2157.3
QI000826,QTN00278,PRD0010,1483,199,0,0.0,295117.0
QI000827,QTN00279,PRD0007,3,499,0,0.0,1497.0
QI000828,QTN00279,PRD0020,2,599,15,179.7,1018.3
QI000829,QTN00279,PRD0012,1,399,15,59.85,339.15
QI000830,QTN00279,PRD0019,2,799,10,159.8,1438.2
QI000831,QTN00279,PRD0002,323,599,0,0.0,193477.0
QI000832,QTN00280,PRD0006,1,249,10,24.9,224.1
QI000833,QTN00280,PRD0009,1,149,0,0.0,149.0
QI000834,QTN00280,PRD0014,136,1199,10,16306.4,146757.6
QI000835,QTN00281,PRD0004,1,799,10,79.9,719.1
QI000836,QTN00281,PRD0013,214,899,10,19238.6,173147.4
QI000837,QTN00282,PRD0014,3,1199,15,539.55,3057.45
QI000838,QTN00282,PRD0003,297,999,15,44505.45,252197.55
QI000839,QTN00283,PRD0011,1,699,0,0.0,699.0
QI000840,QTN00283,PRD0019,325,799,15,38951.25,220723.75
QI000841,QTN00284,PRD0006,222,249,10,5527.8,49750.2
QI000842,QTN00285,PRD0014,1,1199,5,59.95,1139.05
QI000843,QTN00285,PRD0004,46,799,0,0.0,36754.0
QI000844,QTN00286,PRD0012,2,399,15,119.7,678.3
QI000845,QTN00286,PRD0018,3,1999,15,899.55,5097.45
QI000846,QTN00286,PRD0005,133,1499,10,19936.7,179430.3
QI000847,QTN00287,PRD0009,1701,149,5,12672.45,240776.55
QI000848,QTN00288,PRD0003,2,999,0,0.0,1998.0
QI000849,QTN00288,PRD0008,3,199,10,59.7,537.3
QI000850,QTN00288,PRD0015,284,999,10,28371.6,255344.4
QI000851,QTN00289,PRD0007,588,499,10,29341.2,264070.8
QI000852,QTN00290,PRD0001,2,299,15,89.7,508.3
QI000853,QTN00290,PRD0019,2,799,10,159.8,1438.2
QI000854,QTN00290,PRD0010,1,199,15,29.85,169.15
QI000855,QTN00290,PRD0015,60,999,15,8991.0,50949.0
QI000856,QTN00291,PRD0007,3,499,10,149.7,1347.3
QI000857,QTN00291,PRD0002,1,599,15,89.85,509.15
QI000858,QTN00291,PRD0004,58,799,0,0.0,46342.0
QI000859,QTN00292,PRD0010,3,199,5,29.85,567.15
QI000860,QTN00292,PRD0012,3,399,10,119.7,1077.3
QI000861,QTN00292,PRD0002,2,599,0,0.0,1198.0
QI000862,QTN00292,PRD0020,324,599,0,0.0,194076.0
QI000863,QTN00293,PRD0011,3,699,10,209.7,1887.3
QI000864,QTN00293,PRD0014,2,1199,15,359.7,2038.3
QI000865,QTN00293,PRD0006,1079,249,15,40300.65,228370.35
QI000866,QTN00294,PRD0004,3,799,15,359.55,2037.45
