OrderID,QuoteID,AccountID,OrderDate,OrderAmount,ShippingMethod,OrderStatus
ORD00360,QTN00719,ACC04147,2024-02-09,126434.55,Overnight,Delivered
ORD00361,QTN00722,ACC01563,2024-03-27,33433.0,Express,Processing
ORD00362,QTN00723,ACC03925,2024-03-30,84517.4,Express,Delivered
ORD00363,QTN00725,ACC03713,2024-02-25,81078.15,Overnight,Shipped
ORD00364,QTN00728,ACC04425,2024-03-03,100639.2,Overnight,Processing
ORD00365,QTN00730,ACC00885,2024-03-18,29576.0,Overnight,Delivered
ORD00366,QTN00732,ACC04873,2024-02-26,20719.4,Standard,Shipped
ORD00367,QTN00737,ACC02196,2024-03-11,116387.25,Overnight,Processing
ORD00368,QTN00738,ACC01962,2024-02-16,24646.55,Standard,Shipped
ORD00369,QTN00742,ACC01829,2024-02-23,68094.15,Standard,Processing
ORD00370,QTN00745,ACC04176,2024-03-04,44420.65,Standard,Shipped
ORD00371,QTN00746,ACC03778,2024-03-10,196632.9,Overnight,Delivered
ORD00372,QTN00747,ACC02304,2024-02-22,165562.05,Express,Processing
ORD00373,QTN00748,ACC00839,2024-02-28,267185.6,Overnight,Shipped
ORD00374,QTN00749,ACC03006,2024-04-11,256179.4,Express,Shipped
ORD00375,QTN00752,ACC03556,2024-11-02,86226.75,Overnight,Shipped
ORD00376,QTN00756,ACC01569,2024-09-23,54852.15,Standard,Delivered
ORD00377,QTN00757,ACC02059,2024-11-11,230376.9,Express,Delivered
ORD00378,QTN00758,ACC04885,2024-12-26,291227.65,Overnight,Shipped
ORD00379,QTN00759,ACC00041,2024-10-19,196273.55,Standard,Processing
ORD00380,QTN00760,ACC00152,2024-11-22,220733.35,Overnight,Delivered
ORD00381,QTN00761,ACC03541,2024-12-12,158992.15,Overnight,Shipped
ORD00382,QTN00765,ACC01775,2024-11-06,81718.8,Standard,Processing
ORD00383,QTN00767,ACC04288,2024-11-05,163925.7,Overnight,Delivered
ORD00384,QTN00769,ACC01384,2024-10-03,132092.3,Express,Processing
ORD00385,QTN00771,ACC02676,2024-11-11,153308.15,Express,Delivered
ORD00386,QTN00772,ACC01308,2024-09-24,121305.9,Express,Processing
ORD00387,QTN00774,ACC02604,2024-12-07,58870.55,Express,Shipped
ORD00388,QTN00778,ACC01692,2024-11-12,140061.0,Express,Delivered
ORD00389,QTN00780,ACC02867,2024-10-22,117094.8,Standard,Shipped
ORD00390,QTN00782,ACC04423,2024-09-20,52215.3,Overnight,Shipped
ORD00391,QTN00783,ACC03193,2024-09-17,32301.4,Overnight,Shipped
ORD00392,QTN00785,ACC04362,2024-10-29,59707.85,Overnight,Processing
ORD00393,QTN00786,ACC04408,2024-10-11,204163.15,Standard,Shipped
ORD00394,QTN00788,ACC03517,2024-09-08,105947.35,Express,Processing
ORD00395,QTN00789,ACC00832,2024-12-31,41005.8,Express,Delivered
ORD00396,QTN00790,ACC00903,2024-11-05,146160.9,Standard,Delivered
ORD00397,QTN00792,ACC04132,2024-09-01,21548.4,Overnight,Shipped
ORD00398,QTN00793,ACC00938,2024-11-06,107098.95,Standard,Processing
ORD00399,QTN00796,ACC03750,2024-10-24,11388.6,Express,Delivered
ORD00400,QTN00801,ACC01060,2024-09-16,109729.35,Express,Delivered
ORD00401,QTN00803,ACC00338,2024-09-09,239032.3,Standard,Processing
ORD00402,QTN00804,ACC01856,2024-09-27,202386.7,Overnight,Processing
ORD00403,QTN00807,ACC02705,2024-12-03,118868.55,Express,Delivered
ORD00404,QTN00810,ACC03332,2024-10-30,57426.75,Standard,Processing
ORD00405,QTN00811,ACC03710,2024-12-13,218980.0,Overnight,Processing
ORD00406,QTN00813,ACC01356,2024-10-29,233487.6,Standard,Shipped
ORD00407,QTN00814,ACC02990,2024-11-01,249281.6,Standard,Delivered
ORD00408,QTN00816,ACC04552,2024-11-11,159268.75,Standard,Processing
ORD00409,QTN00820,ACC02748,2024-12-01,280127.35,Standard,Shipped
ORD00410,QTN00823,ACC02256,2024-11-29,73887.15,Overnight,Processing
ORD00411,QTN00826,ACC02650,2025-01-03,152584.2,Overnight,Shipped
ORD00412,QTN00828,ACC00562,2024-12-19,178020.05,Overnight,Shipped
ORD00413,QTN00829,ACC00890,2024-09-22,7164.0,Express,Shipped
ORD00414,QTN00830,ACC03640,2024-10-30,94480.55,Express,Delivered
ORD00415,QTN00831,ACC00478,2024-09-13,152297.55,Express,Processing
ORD00416,QTN00832,ACC02960,2024-10-27,100484.0,Overnight,Delivered
ORD00417,QTN00833,ACC01616,2024-12-06,190935.3,Standard,Shipped
ORD00418,QTN00834,ACC02178,2024-12-18,129070.8,Express,Shipped
ORD00419,QTN00836,ACC01884,2024-08-31,22340.85,Overnight,Shipped
ORD00420,QTN00837,ACC00905,2024-09-03,117268.45,Standard,Shipped
ORD00421,QTN00838,ACC01474,2024-11-08,17909.1,Express,Delivered
ORD00422,QTN00841,ACC01394,2024-09-04,223334.8,Overnight,Shipped
ORD00423,QTN00843,ACC00783,2024-10-24,219216.05,Standard,Shipped
ORD00424,QTN00845,ACC00089,2024-11-07,129513.6,Express,Shipped
ORD00425,QTN00847,ACC02745,2024-12-25,14686.2,Overnight,Delivered
ORD00426,QTN00848,ACC01040,2024-12-07,233200.5,Express,Shipped
ORD00427,QTN00849,ACC04170,2024-12-08,126329.1,Standard,Delivered
ORD00428,QTN00850,ACC03604,2024-10-30,182060.25,Overnight,Shipped
ORD00429,QTN00851,ACC03579,2024-10-13,78288.85,Express,Processing
ORD00430,QTN00854,ACC04033,2024-12-13,242071.4,Overnight,Shipped
ORD00431,QTN00857,ACC02753,2024-09-27,43164.0,Express,Shipped
ORD00432,QTN00859,ACC00763,2024-10-02,206057.5,Overnight,Processing
ORD00433,QTN00860,ACC00465,2024-12-10,147825.9,Standard,Processing
ORD00434,QTN00862,ACC04200,2024-09-02,85109.6,Overnight,Shipped
ORD00435,QTN00863,ACC00056,2024-10-24,39713.7,Standard,Shipped
ORD00436,QTN00867,ACC03412,2024-09-05,299172.0,Overnight,Shipped
ORD00437,QTN00868,ACC04001,2024-10-06,78960.25,Overnight,Processing
ORD00438,QTN00869,ACC03294,2024-08-27,252232.5,Overnight,Processing
ORD00439,QTN00871,ACC03066,2024-09-24,252404.45,Express,Shipped
ORD00440,QTN00873,ACC03304,2024-11-27,68244.0,Overnight,Delivered
ORD00441,QTN00874,ACC03462,2024-10-24,136490.3,Overnight,Processing
ORD00442,QTN00876,ACC03714,2024-09-28,18031.95,Express,Delivered
ORD00443,QTN00878,ACC01228,2024-10-07,185928.75,Overnight,Shipped
ORD00444,QTN00880,ACC04061,2024-11-22,228083.85,Overnight,Delivered
ORD00445,QTN00881,ACC03328,2024-11-18,183585.5,Express,Delivered
ORD00446,QTN00882,ACC01550,2024-11-16,147357.25,Overnight,Processing
ORD00447,QTN00883,ACC00299,2024-12-27,244060.9,Overnight,Delivered
ORD00448,QTN00884,ACC03793,2024-10-09,224996.15,Standard,Delivered
ORD00449,QTN00890,ACC00943,2024-09-03,156852.35,Express,Processing
ORD00450,QTN00893,ACC00562,2024-07-30,165284.15,Overnight,Delivered
ORD00451,QTN00896,ACC03988,2024-05-04,229074.2,Standard,Shipped
ORD00452,QTN00901,ACC02027,2024-07-17,218717.1,Overnight,Shipped
ORD00453,QTN00902,ACC03877,2024-07-08,167038.5,Standard,Shipped
ORD00454,QTN00904,ACC04378,2024-05-20,113498.3,Standard,Shipped
ORD00455,QTN00905,ACC02533,2024-06-28,23273.65,Express,Shipped
ORD00456,QTN00906,ACC01284,2024-05-07,41273.0,Standard,Delivered
ORD00457,QTN00908,ACC03756,2024-05-11,62104.6,Overnight,Delivered
ORD00458,QTN00910,ACC01983,2024-05-16,90209.7,Standard,Processing
ORD00459,QTN00911,ACC01914,2024-06-18,143981.4,Standard,Delivered
ORD00460,QTN00912,ACC01948,2024-06-15,71612.25,Express,Delivered
ORD00461,QTN00915,ACC00488,2024-06-08,177451.7,Standard,Shipped
ORD00462,QTN00919,ACC02567,2024-05-15,195935.4,Standard,Processing
ORD00463,QTN00920,ACC00509,2024-07-12,181935.95,Overnight,Shipped
ORD00464,QTN00925,ACC04860,2024-06-02,242240.5,Express,Delivered
ORD00465,QTN00927,ACC01269,2024-07-26,226573.2,Express,Shipped
ORD00466,QTN00930,ACC04814,2024-05-20,123454.4,Overnight,Processing
ORD00467,QTN00931,ACC01665,2024-06-18,172654.2,Express,Shipped
ORD00468,QTN00936,ACC02780,2024-07-20,163347.3,Express,Delivered
ORD00469,QTN00939,ACC02652,2024-04-25,102172.7,Overnight,Shipped
ORD00470,QTN00942,ACC04358,2024-05-21,32823.4,Express,Processing
ORD00471,QTN00943,ACC02645,2024-04-19,268228.5,Express,Processing
ORD00472,QTN00944,ACC04901,2024-05-24,86483.25,Express,Delivered
ORD00473,QTN00945,ACC04925,2024-05-11,158779.45,Overnight,Shipped
ORD00474,QTN00946,ACC03627,2024-05-14,191374.0,Express,Processing
ORD00475,QTN00948,ACC04229,2024-04-23,173692.1,Overnight,Shipped
ORD00476,QTN00951,ACC04700,2024-04-15,197550.2,Standard,Delivered
ORD00477,QTN00952,ACC01249,2024-05-15,41116.5,Overnight,Delivered
ORD00478,QTN00953,ACC01412,2024-05-04,126914.4,Overnight,Delivered
ORD00479,QTN00955,ACC00692,2024-07-15,24178.5,Express,Processing
ORD00480,QTN00958,ACC04613,2024-05-02,59356.3,Express,Processing
ORD00481,QTN00959,ACC04156,2024-06-16,201997.7,Standard,Delivered
ORD00482,QTN00961,ACC03441,2024-06-10,211721.45,Overnight,Delivered
ORD00483,QTN00964,ACC04218,2024-07-30,262286.05,Overnight,Delivered
ORD00484,QTN00966,ACC00207,2024-07-20,208638.25,Standard,Delivered
ORD00485,QTN00967,ACC03653,2024-06-11,226240.35,Overnight,Delivered
ORD00486,QTN00971,ACC03357,2023-08-23,82705.7,Express,Shipped
ORD00487,QTN00973,ACC02865,2023-08-21,268786.35,Overnight,Shipped
ORD00488,QTN00975,ACC03925,2023-08-12,226354.9,Standard,Processing
ORD00489,QTN00976,ACC04864,2023-08-08,226660.5,Express,Delivered
ORD00490,QTN00977,ACC04480,2023-07-23,64535.4,Standard,Processing
ORD00491,QTN00979,ACC03029,2023-08-12,185464.55,Overnight,Shipped
ORD00492,QTN00982,ACC02999,2023-08-19,17043.0,Overnight,Shipped
ORD00493,QTN00984,ACC04344,2023-09-01,82665.15,Standard,Shipped
ORD00494,QTN00985,ACC01157,2023-09-15,160777.8,Express,Shipped
ORD00495,QTN00986,ACC04580,2023-07-27,34809.5,Express,Processing
ORD00496,QTN00988,ACC02612,2023-09-25,88002.6,Standard,Processing
ORD00497,QTN00989,ACC04025,2023-08-08,88972.15,Standard,Delivered
ORD00498,QTN00991,ACC03593,2023-09-15,139444.2,Overnight,Shipped
ORD00499,QTN00992,ACC02980,2023-08-28,116566.05,Overnight,Shipped
ORD00500,QTN00993,ACC03224,2023-07-21,203259.6,Express,Processing
ORD00501,QTN00995,ACC04554,2023-07-15,163789.75,Overnight,Processing
ORD00502,QTN00997,ACC00827,2023-08-27,94686.0,Express,Delivered
ORD00503,QTN00998,ACC01841,2023-08-22,196538.95,Overnight,Shipped
ORD00504,QTN01001,ACC03311,2023-08-08,222874.2,Express,Delivered
ORD00505,QTN01003,ACC00473,2023-09-04,109915.1,Standard,Delivered
ORD00506,QTN01004,ACC04911,2023-08-08,61884.2,Express,Processing
ORD00507,QTN01005,ACC03811,2023-09-20,252108.0,Overnight,Shipped
ORD00508,QTN01008,ACC03613,2023-09-06,250113.15,Standard,Delivered
ORD00509,QTN01009,ACC00364,2023-09-03,239217.45,Overnight,Shipped
ORD00510,QTN01013,ACC01583,2023-08-30,125299.05,Express,Delivered
ORD00511,QTN01014,ACC00314,2023-07-19,145107.3,Standard,Processing
ORD00512,QTN01018,ACC00097,2023-07-26,22924.5,Standard,Shipped
ORD00513,QTN01020,ACC02477,2023-07-23,55467.9,Standard,Processing
ORD00514,QTN01023,ACC04982,2023-09-11,216855.55,Overnight,Processing
ORD00515,QTN01026,ACC01610,2023-08-19,52374.75,Express,Shipped
ORD00516,QTN01027,ACC01254,2023-07-18,17921.7,Overnight,Delivered
ORD00517,QTN01028,ACC00363,2023-08-03,177453.85,Express,Delivered
ORD00518,QTN01029,ACC02426,2023-09-06,51528.25,Overnight,Processing
ORD00519,QTN01031,ACC01023,2023-07-27,189126.15,Overnight,Processing
ORD00520,QTN01032,ACC03385,2023-07-29,114442.65,Express,Delivered
ORD00521,QTN01033,ACC04706,2023-09-20,56918.0,Express,Processing
ORD00522,QTN01034,ACC01140,2023-08-09,221885.0,Express,Processing
ORD00523,QTN01035,ACC02352,2023-08-04,245380.25,Express,Processing
ORD00524,QTN01037,ACC03276,2023-09-24,197686.25,Express,Processing
ORD00525,QTN01039,ACC00851,2023-09-01,176547.3,Express,Delivered
ORD00526,QTN01043,ACC01535,2023-08-20,192165.95,Express,Processing
ORD00527,QTN01044,ACC03695,2023-08-17,130403.8,Express,Processing
ORD00528,QTN01045,ACC04432,2023-08-04,210718.9,Express,Processing
ORD00529,QTN01047,ACC00832,2023-07-20,52077.6,Standard,Delivered
ORD00530,QTN01048,ACC03436,2023-07-31,83356.65,Overnight,Processing
ORD00531,QTN01054,ACC02250,2023-09-03,279534.05,Express,Processing
ORD00532,QTN01057,ACC01706,2023-07-13,171744.3,Overnight,Processing
ORD00533,QTN01059,ACC03088,2023-07-21,142106.7,Overnight,Processing
ORD00534,QTN01060,ACC03316,2023-08-24,170799.5,Standard,Processing
ORD00535,QTN01063,ACC04650,2023-09-11,27145.6,Standard,Delivered
ORD00536,QTN01069,ACC01032,2023-09-06,96459.65,Express,Processing
ORD00537,QTN01072,ACC02899,2023-08-16,228433.2,Overnight,Shipped
ORD00538,QTN01076,ACC00507,2023-08-12,109682.45,Standard,Processing
ORD00539,QTN01079,ACC03839,2023-08-15,45686.7,Standard,Processing
ORD00540,QTN01080,ACC04474,2023-09-17,34826.95,Express,Processing
ORD00541,QTN01082,ACC01474,2023-08-22,71919.3,Express,Processing
ORD00542,QTN01086,ACC02189,2023-08-21,145230.1,Express,Processing
ORD00543,QTN01088,ACC01857,2023-08-11,51074.55,Overnight,Shipped
ORD00544,QTN01089,ACC04686,2023-07-20,64247.9,Standard,Delivered
ORD00545,QTN01091,ACC02552,2023-08-08,176514.7,Express,Shipped
ORD00546,QTN01093,ACC00588,2023-08-13,11190.2,Express,Delivered
ORD00547,QTN01095,ACC02464,2023-09-10,106583.95,Standard,Shipped
ORD00548,QTN01100,ACC04690,2023-07-18,111919.5,Standard,Delivered
ORD00549,QTN01102,ACC04111,2023-09-04,10052.55,Overnight,Delivered
ORD00550,QTN01103,ACC02651,2023-08-04,192386.0,Express,Shipped
ORD00551,QTN01104,ACC03305,2023-08-13,5662.55,Standard,Processing
ORD00552,QTN01105,ACC00487,2023-09-09,164441.3,Express,Shipped
ORD00553,QTN01106,ACC04225,2023-07-26,15087.1,Standard,Shipped
ORD00554,QTN01110,ACC04776,2023-08-09,13215.8,Express,Processing
ORD00555,QTN01112,ACC01651,2023-08-10,46967.6,Express,Delivered
ORD00556,QTN01117,ACC04801,2023-08-14,195975.65,Standard,Processing
ORD00557,QTN01123,ACC00054,2023-08-21,251133.8,Overnight,Delivered
ORD00558,QTN01128,ACC03425,2023-08-28,249237.45,Overnight,Delivered
ORD00559,QTN01129,ACC00757,2023-07-18,165017.7,Express,Delivered
ORD00560,QTN01131,ACC00694,2023-09-06,66813.65,Express,Shipped
ORD00561,QTN01132,ACC02006,2023-08-01,131377.15,Overnight,Shipped
ORD00562,QTN01134,ACC03319,2023-07-29,44252.85,Overnight,Processing
ORD00563,QTN01138,ACC04080,2023-09-11,226623.45,Overnight,Delivered
ORD00564,QTN01140,ACC00406,2023-08-11,96712.85,Overnight,Delivered
ORD00565,QTN01143,ACC02829,2023-08-04,186842.7,Standard,Shipped
ORD00566,QTN01146,ACC02402,2023-07-24,259456.1,Standard,Shipped
ORD00567,QTN01149,ACC03550,2023-07-28,37426.55,Express,Shipped
ORD00568,QTN01150,ACC01962,2023-07-11,124779.75,Overnight,Processing
ORD00569,QTN01152,ACC03848,2023-08-02,168383.85,Express,Shipped
ORD00570,QTN01154,ACC03179,2023-08-15,254365.35,Express,Shipped
ORD00571,QTN01157,ACC04944,2023-08-11,172778.0,Overnight,Shipped
ORD00572,QTN01159,ACC03975,2023-08-07,18450.65,Standard,Processing
ORD00573,QTN01161,ACC01903,2023-08-11,92186.05,Express,Processing
ORD00574,QTN01167,ACC01804,2023-08-23,65256.3,Overnight,Shipped
ORD00575,QTN01169,ACC02079,2025-03-02,47008.05,Standard,Delivered
ORD00576,QTN01172,ACC03809,2025-02-11,12220.7,Overnight,Delivered
ORD00577,QTN01173,ACC04151,2025-02-12,259713.55,Express,Delivered
ORD00578,QTN01178,ACC04899,2025-03-28,241716.65,Express,Shipped
ORD00579,QTN01184,ACC04681,2025-04-06,64103.4,Overnight,Shipped
ORD00580,QTN01186,ACC02944,2024-12-16,84560.15,Overnight,Processing
ORD00581,QTN01187,ACC02631,2025-03-20,71236.1,Overnight,Shipped
ORD00582,QTN01190,ACC04976,2025-04-13,54870.65,Standard,Delivered
ORD00583,QTN01193,ACC04519,2025-02-27,49740.7,Standard,Processing
ORD00584,QTN01196,ACC03317,2025-02-26,118134.9,Express,Processing
ORD00585,QTN01197,ACC02982,2025-03-19,263659.1,Standard,Shipped
ORD00586,QTN01198,ACC01338,2025-04-29,56503.1,Overnight,Shipped
ORD00587,QTN01199,ACC03236,2025-01-12,167740.95,Express,Delivered
ORD00588,QTN01202,ACC01029,2025-04-20,16816.9,Express,Delivered
ORD00589,QTN01203,ACC02017,2025-02-11,233673.85,Overnight,Delivered
ORD00590,QTN01207,ACC01857,2025-04-11,122240.05,Overnight,Delivered
ORD00591,QTN01208,ACC04211,2025-01-18,106058.75,Overnight,Delivered
ORD00592,QTN01209,ACC02190,2024-12-15,5383.85,Overnight,Shipped
ORD00593,QTN01211,ACC00238,2025-04-01,230088.1,Standard,Shipped
ORD00594,QTN01214,ACC04640,2024-12-29,197299.1,Express,Shipped
ORD00595,QTN01215,ACC04091,2025-04-18,213189.35,Standard,Processing
ORD00596,QTN01217,ACC03801,2025-02-06,98116.2,Standard,Delivered
ORD00597,QTN01220,ACC00815,2024-12-23,123067.15,Express,Processing
ORD00598,QTN01221,ACC02968,2025-05-04,228190.0,Overnight,Delivered
ORD00599,QTN01222,ACC02873,2024-12-09,272574.95,Standard,Delivered
ORD00600,QTN01224,ACC04573,2025-01-22,270602.2,Standard,Shipped
ORD00601,QTN01226,ACC03286,2025-02-08,47798.9,Express,Shipped
ORD00602,QTN01227,ACC03775,2025-05-10,284154.45,Express,Shipped
ORD00603,QTN01228,ACC00755,2025-05-03,255010.65,Express,Delivered
ORD00604,QTN01233,ACC02363,2024-12-30,122362.9,Standard,Processing
ORD00605,QTN01234,ACC01615,2025-01-08,53252.3,Standard,Delivered
ORD00606,QTN01238,ACC03451,2025-01-24,262782.9,Overnight,Processing
ORD00607,QTN01239,ACC00266,2025-01-30,191410.65,Express,Delivered
ORD00608,QTN01241,ACC03023,2025-01-27,296112.0,Express,Delivered
ORD00609,QTN01242,ACC04747,2024-12-21,141663.55,Express,Shipped
ORD00610,QTN01246,ACC03605,2025-04-28,196495.85,Overnight,Processing
ORD00611,QTN01247,ACC02933,2025-01-19,18423.15,Express,Processing
ORD00612,QTN01249,ACC00880,2025-02-20,168112.8,Overnight,Delivered
ORD00613,QTN01250,ACC04416,2025-02-08,262646.6,Express,Delivered
ORD00614,QTN01251,ACC02814,2025-05-02,241902.6,Express,Processing
ORD00615,QTN01254,ACC02037,2025-02-09,164195.1,Express,Delivered
ORD00616,QTN01257,ACC00562,2024-12-12,57041.35,Standard,Processing
ORD00617,QTN01258,ACC03677,2025-01-27,135304.35,Standard,Processing
ORD00618,QTN01259,ACC01279,2025-01-25,35521.2,Express,Shipped
ORD00619,QTN01260,ACC01182,2025-04-04,107763.95,Standard,Processing
ORD00620,QTN01261,ACC00447,2025-01-21,62639.1,Overnight,Shipped
ORD00621,QTN01263,ACC03635,2025-03-09,217073.65,Standard,Shipped
ORD00622,QTN01264,ACC03374,2025-04-29,77867.95,Overnight,Processing
ORD00623,QTN01265,ACC01049,2025-03-06,82529.05,Overnight,Delivered
ORD00624,QTN01267,ACC04038,2025-04-11,58552.25,Express,Processing
ORD00625,QTN01268,ACC04570,2025-03-02,56261.75,Overnight,Processing
ORD00626,QTN01271,ACC03234,2024-12-09,189853.8,Standard,Shipped
ORD00627,QTN01273,ACC01723,2025-03-23,277581.1,Express,Delivered
ORD00628,QTN01274,ACC01665,2025-04-06,166568.55,Overnight,Shipped
ORD00629,QTN01275,ACC02929,2025-03-25,253775.05,Overnight,Shipped
ORD00630,QTN01277,ACC00305,2024-12-13,293160.45,Standard,Shipped
ORD00631,QTN01278,ACC00762,2025-02-26,42357.8,Express,Processing
ORD00632,QTN01280,ACC01121,2024-12-21,102051.6,Overnight,Shipped
ORD00633,QTN01282,ACC00362,2025-04-12,275855.1,Overnight,Shipped
ORD00634,QTN01283,ACC01114,2024-12-27,153525.2,Express,Processing
ORD00635,QTN01285,ACC01417,2025-03-20,11735.75,Express,Delivered
ORD00636,QTN01288,ACC04378,2025-01-29,62664.5,Overnight,Processing
ORD00637,QTN01290,ACC03073,2024-12-06,105414.25,Express,Delivered
ORD00638,QTN01291,ACC01006,2025-03-20,196442.75,Standard,Shipped
ORD00639,QTN01292,ACC00187,2025-01-25,137867.45,Standard,Processing
ORD00640,QTN01293,ACC04671,2025-04-15,248444.95,Overnight,Processing
ORD00641,QTN01294,ACC04687,2025-03-02,145747.8,Overnight,Processing
ORD00642,QTN01296,ACC04107,2024-12-05,58206.05,Express,Shipped
ORD00643,QTN01298,ACC02226,2025-03-14,189525.0,Overnight,Processing
ORD00644,QTN01299,ACC01802,2025-03-01,141033.4,Standard,Processing
ORD00645,QTN01300,ACC03937,2025-01-01,186733.4,Standard,Processing
ORD00646,QTN01302,ACC01610,2025-04-11,60527.65,Standard,Delivered
ORD00647,QTN01303,ACC00669,2025-02-16,171763.8,Standard,Delivered
ORD00648,QTN01305,ACC01039,2024-12-16,204091.0,Express,Delivered
ORD00649,QTN01307,ACC02633,2025-04-19,148316.15,Overnight,Shipped
ORD00650,QTN01308,ACC03428,2025-02-21,198461.1,Overnight,Delivered
ORD00651,QTN01314,ACC02080,2025-04-13,90747.8,Overnight,Shipped
ORD00652,QTN01315,ACC01781,2024-12-22,274278.4,Overnight,Shipped
ORD00653,QTN01317,ACC00112,2024-12-12,62996.25,Express,Processing
ORD00654,QTN01322,ACC03244,2025-05-05,56434.35,Express,Delivered
ORD00655,QTN01323,ACC01215,2025-03-04,116875.25,Express,Delivered
ORD00656,QTN01324,ACC00340,2025-03-17,209138.75,Express,Delivered
ORD00657,QTN01325,ACC00679,2025-01-09,72239.0,Express,Shipped
ORD00658,QTN01327,ACC04363,2025-02-26,216284.8,Standard,Processing
ORD00659,QTN01328,ACC01048,2024-12-15,155054.65,Express,Processing
ORD00660,QTN01330,ACC02282,2025-03-01,27384.95,Standard,Delivered
ORD00661,QTN01331,ACC04963,2024-12-15,20989.8,Overnight,Shipped
ORD00662,QTN01333,ACC03283,2025-05-01,258818.5,Overnight,Delivered
ORD00663,QTN01334,ACC03141,2025-03-03,106060.15,Overnight,Processing
ORD00664,QTN01339,ACC01768,2024-11-18,144598.6,Overnight,Delivered
ORD00665,QTN01341,ACC04914,2025-01-11,36377.1,Express,Delivered
ORD00666,QTN01342,ACC00200,2025-03-16,108077.5,Overnight,Processing
ORD00667,QTN01344,ACC04192,2025-04-14,290181.45,Express,Processing
ORD00668,QTN01345,ACC00368,2025-05-05,166704.3,Express,Delivered
ORD00669,QTN01346,ACC03943,2025-04-24,77397.95,Overnight,Delivered
ORD00670,QTN01347,ACC03199,2024-12-31,210727.9,Standard,Processing
ORD00671,QTN01348,ACC04964,2025-03-17,217332.45,Express,Shipped
ORD00672,QTN01350,ACC00984,2025-01-18,219606.25,Overnight,Delivered
ORD00673,QTN01351,ACC00974,2025-01-12,256484.7,Express,Shipped
ORD00674,QTN01352,ACC02972,2024-11-20,238761.0,Express,Shipped
ORD00675,QTN01353,ACC04508,2024-12-30,24270.7,Express,Delivered
ORD00676,QTN01354,ACC03661,2022-07-01,111747.9,Standard,Delivered
ORD00677,QTN01358,ACC02787,2022-08-01,168331.05,Express,Processing
ORD00678,QTN01360,ACC00622,2022-07-30,281993.45,Standard,Delivered
ORD00679,QTN01361,ACC03160,2022-08-05,128254.3,Express,Shipped
ORD00680,QTN01362,ACC04423,2022-07-14,63495.95,Overnight,Delivered
ORD00681,QTN01366,ACC03541,2022-06-10,231019.4,Standard,Shipped
ORD00682,QTN01367,ACC00567,2022-07-29,161641.1,Overnight,Delivered
ORD00683,QTN01368,ACC03808,2022-06-26,137033.95,Express,Shipped
ORD00684,QTN01371,ACC00667,2022-10-13,169449.05,Overnight,Delivered
