TicketID,AccountID,ContactID,AssignedUserID,Category,Priority,Status,CreatedDate,ResolvedDate
TKT00306,ACC02143,CON006407,USR0101,Feature Request,Low,Closed,2023-12-14,2023-12-21
TKT00307,ACC00818,CON002444,USR0180,Installation,High,Closed,2023-11-17,2023-11-23
TKT00308,ACC04690,CON014082,USR0188,Installation,Critical,In Progress,2024-01-19,
TKT00309,ACC02729,CON008178,USR0029,Configuration,Low,Open,2023-03-10,
TKT00310,ACC01018,CON003068,USR0048,Installation,High,Closed,2023-04-06,2023-04-08
TKT00311,ACC00723,CON002144,USR0188,Performance,High,Open,2023-05-14,
TKT00312,ACC00422,CON001282,USR0101,Feature Request,High,Open,2024-11-17,
TKT00313,ACC00097,CON000289,USR0142,Installation,Low,Closed,2024-11-12,2024-11-26
TKT00314,ACC00473,CON001419,USR0165,Login Issue,Medium,Resolved,2023-10-22,2023-10-28
TKT00315,ACC01356,CON004078,USR0061,Configuration,Low,Closed,2023-06-08,2023-06-12
TKT00316,ACC03149,CON009450,USR0142,Configuration,High,Resolved,2023-12-25,2023-12-27
TKT00317,ACC04529,CON013588,USR0180,Configuration,Critical,In Progress,2024-08-10,
TKT00318,ACC00342,CON001042,USR0142,Performance,High,Open,2024-07-28,
TKT00319,ACC02943,CON008837,USR0188,Billing,High,In Progress,2023-01-30,
TKT00320,ACC02533,CON007583,USR0029,Software Bug,Medium,Resolved,2023-12-14,2023-12-15
TKT00321,ACC02202,CON006589,USR0189,Software Bug,Low,Closed,2024-08-02,2024-08-04
TKT00322,ACC01730,CON005183,USR0179,Feature Request,Critical,In Progress,2023-04-04,
TKT00323,ACC04980,CON014954,USR0180,Billing,High,Resolved,2024-04-09,2024-04-12
TKT00324,ACC04850,CON014557,USR0179,Login Issue,Medium,Open,2023-11-29,
TKT00325,ACC01259,CON003788,USR0165,Installation,Low,Open,2023-06-11,
TKT00326,ACC02512,CON007513,USR0029,Feature Request,Critical,Closed,2023-10-06,2023-10-17
TKT00327,ACC02360,CON007063,USR0165,Billing,Medium,Closed,2024-09-13,2024-09-20
TKT00328,ACC01755,CON005264,USR0029,Billing,Critical,Open,2024-06-08,
TKT00329,ACC04436,CON013297,USR0180,Installation,Critical,Resolved,2023-04-24,2023-05-05
TKT00330,ACC00575,CON001723,USR0101,Software Bug,Critical,Resolved,2024-06-23,2024-06-24
TKT00331,ACC04716,CON014154,USR0101,Login Issue,Medium,Open,2024-09-05,
TKT00332,ACC03079,CON009249,USR0061,Configuration,Medium,In Progress,2023-11-05,
TKT00333,ACC03948,CON011881,USR0189,Login Issue,Low,Resolved,2023-09-19,2023-09-25
TKT00334,ACC04008,CON012054,USR0188,Software Bug,Critical,Closed,2024-05-24,2024-05-27
TKT00335,ACC02701,CON008094,USR0148,Performance,High,In Progress,2024-06-29,
TKT00336,ACC01231,CON003693,USR0048,Installation,Low,Closed,2023-03-15,2023-03-29
TKT00337,ACC04047,CON012166,USR0142,Feature Request,Low,Open,2024-03-22,
TKT00338,ACC01489,CON004500,USR0148,Feature Request,Critical,Closed,2023-11-17,2023-11-27
TKT00339,ACC03774,CON011354,USR0133,Feature Request,Low,Open,2023-10-24,
TKT00340,ACC02249,CON006741,USR0061,Configuration,Critical,In Progress,2023-11-29,
TKT00341,ACC04681,CON014049,USR0142,Feature Request,Low,Open,2024-01-06,
TKT00342,ACC00677,CON002023,USR0165,Feature Request,Low,Closed,2023-09-07,2023-09-17
TKT00343,ACC00599,CON001790,USR0061,Billing,Medium,Resolved,2024-02-10,2024-02-22
TKT00344,ACC02671,CON007998,USR0061,Login Issue,Low,In Progress,2023-12-08,
TKT00345,ACC02398,CON007171,USR0133,Configuration,High,In Progress,2024-06-27,
TKT00346,ACC02954,CON008870,USR0061,Software Bug,Low,In Progress,2023-12-26,
TKT00347,ACC01165,CON003512,USR0048,Software Bug,Medium,Resolved,2023-05-30,2023-06-03
TKT00348,ACC01679,CON005041,USR0029,Software Bug,Critical,Open,2024-11-02,
TKT00349,ACC04932,CON014802,USR0101,Performance,High,Closed,2024-04-20,2024-05-01
TKT00350,ACC03126,CON009375,USR0029,Feature Request,Low,Resolved,2024-10-04,2024-10-07
TKT00351,ACC03330,CON010016,USR0029,Billing,High,Closed,2024-04-25,2024-05-06
TKT00352,ACC04873,CON014617,USR0179,Billing,Low,Open,2024-08-28,
TKT00353,ACC04978,CON014946,USR0029,Login Issue,Low,Closed,2023-11-14,2023-11-22
TKT00354,ACC04888,CON014664,USR0029,Installation,Low,Resolved,2024-01-13,2024-01-15
TKT00355,ACC03040,CON009143,USR0033,Performance,Low,Closed,2024-09-21,2024-09-29
TKT00356,ACC00913,CON002756,USR0029,Billing,Critical,In Progress,2024-04-05,
TKT00357,ACC01244,CON003733,USR0180,Login Issue,Critical,In Progress,2024-05-28,
TKT00358,ACC00472,CON001416,USR0101,Login Issue,Medium,Resolved,2023-04-16,2023-04-28
TKT00359,ACC02177,CON006516,USR0148,Installation,Critical,In Progress,2023-02-10,
TKT00360,ACC00910,CON002745,USR0029,Billing,High,In Progress,2024-03-25,
TKT00361,ACC04515,CON013545,USR0048,Configuration,High,Closed,2023-10-17,2023-10-24
TKT00362,ACC01122,CON003381,USR0033,Configuration,High,Open,2024-11-26,
TKT00363,ACC01756,CON005270,USR0165,Performance,Critical,Resolved,2023-03-09,2023-03-11
TKT00364,ACC03465,CON010428,USR0180,Configuration,Medium,Resolved,2023-10-18,2023-10-30
TKT00365,ACC03311,CON009965,USR0179,Performance,Medium,Open,2023-12-08,
TKT00366,ACC03334,CON010031,USR0142,Installation,Critical,Resolved,2023-12-25,2024-01-05
TKT00367,ACC00753,CON002232,USR0133,Billing,Critical,Open,2023-05-13,
TKT00368,ACC00754,CON002237,USR0180,Software Bug,Low,Resolved,2024-10-20,2024-11-03
TKT00369,ACC01813,CON005437,USR0029,Billing,Low,Closed,2024-10-23,2024-11-01
TKT00370,ACC01946,CON005797,USR0101,Software Bug,High,Resolved,2024-01-07,2024-01-10
TKT00371,ACC04264,CON012801,USR0101,Software Bug,Medium,In Progress,2024-05-12,
TKT00372,ACC04050,CON012178,USR0048,Billing,Low,Open,2023-06-08,
TKT00373,ACC02044,CON006109,USR0029,Installation,High,Open,2024-06-03,
TKT00374,ACC04188,CON012582,USR0061,Performance,Critical,In Progress,2024-09-24,
TKT00375,ACC04781,CON014348,USR0048,Software Bug,Medium,In Progress,2023-06-07,
TKT00376,ACC00125,CON000370,USR0033,Feature Request,High,Open,2024-03-24,
TKT00377,ACC01167,CON003517,USR0033,Feature Request,High,In Progress,2024-11-23,
TKT00378,ACC03039,CON009140,USR0179,Performance,Medium,In Progress,2024-04-04,
TKT00379,ACC02064,CON006178,USR0033,Configuration,Medium,Closed,2023-11-13,2023-11-28
TKT00380,ACC02611,CON007816,USR0188,Configuration,High,Closed,2024-01-12,2024-01-20
TKT00381,ACC02345,CON007026,USR0061,Configuration,Medium,Closed,2024-01-27,2024-01-30
TKT00382,ACC01729,CON005178,USR0061,Configuration,High,In Progress,2024-09-11,
TKT00383,ACC00505,CON001506,USR0142,Billing,Low,Closed,2023-02-23,2023-03-09
TKT00384,ACC04617,CON013859,USR0061,Billing,Low,Open,2024-06-12,
TKT00385,ACC01383,CON004169,USR0189,Performance,Medium,Resolved,2023-06-14,2023-06-22
TKT00386,ACC01484,CON004488,USR0133,Software Bug,Critical,Open,2024-03-23,
TKT00387,ACC01120,CON003375,USR0029,Feature Request,Low,Open,2023-12-24,
TKT00388,ACC01466,CON004425,USR0142,Feature Request,Low,Resolved,2024-02-10,2024-02-14
TKT00389,ACC00025,CON000062,USR0188,Login Issue,High,In Progress,2024-01-19,
TKT00390,ACC01142,CON003444,USR0101,Software Bug,Medium,Resolved,2023-04-12,2023-04-25
TKT00391,ACC04716,CON014156,USR0188,Configuration,Critical,Resolved,2023-02-09,2023-02-24
TKT00392,ACC03803,CON011441,USR0133,Performance,Low,Closed,2023-05-23,2023-05-31
TKT00393,ACC04599,CON013800,USR0189,Billing,Medium,Open,2023-03-23,
TKT00394,ACC02047,CON006120,USR0033,Configuration,High,Closed,2023-06-03,2023-06-05
TKT00395,ACC00194,CON000581,USR0029,Login Issue,Medium,Resolved,2023-09-01,2023-09-03
TKT00396,ACC00438,CON001326,USR0142,Login Issue,Critical,Closed,2024-03-05,2024-03-07
TKT00397,ACC00178,CON000532,USR0029,Installation,Medium,Open,2024-09-03,
TKT00398,ACC03862,CON011615,USR0101,Login Issue,High,Resolved,2023-05-28,2023-06-04
TKT00399,ACC02960,CON008889,USR0133,Installation,Low,Closed,2023-09-04,2023-09-07
TKT00400,ACC04099,CON012316,USR0133,Performance,Low,Resolved,2024-06-20,2024-06-22
TKT00401,ACC00117,CON000353,USR0048,Installation,Critical,Closed,2024-02-04,2024-02-05
TKT00402,ACC03755,CON011293,USR0061,Login Issue,High,Resolved,2024-01-18,2024-01-30
TKT00403,ACC03926,CON011817,USR0180,Installation,Low,Resolved,2023-03-11,2023-03-15
TKT00404,ACC00240,CON000724,USR0188,Login Issue,High,Resolved,2024-08-18,2024-08-21
TKT00405,ACC01914,CON005704,USR0048,Installation,Medium,Resolved,2024-07-13,2024-07-27
TKT00406,ACC03499,CON010540,USR0033,Software Bug,Medium,Closed,2024-04-20,2024-05-01
TKT00407,ACC00140,CON000423,USR0101,Billing,Medium,Closed,2023-03-06,2023-03-07
TKT00408,ACC04018,CON012073,USR0148,Login Issue,High,In Progress,2023-02-14,
TKT00409,ACC04451,CON013345,USR0029,Performance,Critical,Closed,2023-11-14,2023-11-28
TKT00410,ACC03675,CON011049,USR0133,Configuration,Medium,Open,2023-09-17,
TKT00411,ACC04846,CON014545,USR0101,Configuration,Low,Resolved,2023-10-20,2023-11-03
TKT00412,ACC03212,CON009647,USR0133,Login Issue,High,Resolved,2024-11-02,2024-11-07
TKT00413,ACC02458,CON007358,USR0189,Feature Request,Critical,Closed,2024-03-23,2024-04-04
TKT00414,ACC01017,CON003064,USR0189,Feature Request,Critical,In Progress,2023-12-14,
TKT00415,ACC02494,CON007465,USR0180,Login Issue,Critical,Resolved,2024-01-12,2024-01-25
TKT00416,ACC02621,CON007853,USR0029,Configuration,Medium,Closed,2023-03-22,2023-04-01
TKT00417,ACC04433,CON013289,USR0048,Login Issue,Low,Resolved,2024-07-12,2024-07-18
TKT00418,ACC04282,CON012848,USR0048,Feature Request,Critical,Resolved,2023-12-02,2023-12-07
TKT00419,ACC04092,CON012301,USR0179,Feature Request,Low,Closed,2023-06-20,2023-06-26
TKT00420,ACC02415,CON007222,USR0148,Installation,Low,Closed,2023-12-28,2024-01-02
TKT00421,ACC04432,CON013286,USR0133,Performance,Medium,Closed,2023-03-18,2023-03-24
TKT00422,ACC03596,CON010809,USR0165,Configuration,Critical,In Progress,2023-02-01,
TKT00423,ACC01969,CON005876,USR0165,Login Issue,Medium,In Progress,2023-02-05,
TKT00424,ACC03929,CON011831,USR0189,Feature Request,Low,Resolved,2024-10-22,2024-10-28
TKT00425,ACC03220,CON009678,USR0179,Installation,Critical,In Progress,2024-09-11,
TKT00426,ACC04751,CON014259,USR0101,Configuration,Low,Resolved,2024-01-15,2024-01-23
TKT00427,ACC02578,CON007702,USR0179,Performance,High,In Progress,2024-08-10,
TKT00428,ACC00153,CON000456,USR0188,Billing,Medium,Resolved,2024-02-12,2024-02-23
TKT00429,ACC04549,CON013643,USR0142,Installation,Medium,Open,2023-04-27,
TKT00430,ACC02961,CON008892,USR0148,Performance,Low,Closed,2024-05-26,2024-06-10
TKT00431,ACC02368,CON007092,USR0029,Feature Request,Medium,Resolved,2023-09-26,2023-10-08
TKT00432,ACC03274,CON009850,USR0142,Feature Request,Medium,Resolved,2024-09-18,2024-09-30
TKT00433,ACC03534,CON010645,USR0180,Configuration,Low,In Progress,2023-05-06,
TKT00434,ACC04884,CON014653,USR0101,Installation,Critical,In Progress,2024-04-07,
TKT00435,ACC03258,CON009797,USR0048,Billing,Low,Resolved,2023-03-31,2023-04-11
TKT00436,ACC03357,CON010103,USR0101,Billing,Medium,Resolved,2024-07-17,2024-08-01
TKT00437,ACC01055,CON003174,USR0179,Configuration,High,In Progress,2024-10-15,
TKT00438,ACC02449,CON007332,USR0189,Login Issue,Medium,In Progress,2024-06-04,
TKT00439,ACC03343,CON010064,USR0133,Configuration,Critical,In Progress,2023-05-23,
TKT00440,ACC01603,CON004822,USR0179,Performance,High,Resolved,2023-01-27,2023-02-05
TKT00441,ACC02678,CON008022,USR0133,Performance,Low,In Progress,2024-04-23,
TKT00442,ACC03467,CON010436,USR0165,Installation,Critical,Resolved,2023-03-09,2023-03-16
TKT00443,ACC03847,CON011573,USR0165,Feature Request,Low,Closed,2024-06-22,2024-07-05
TKT00444,ACC04539,CON013615,USR0165,Login Issue,Critical,Resolved,2023-05-09,2023-05-20
TKT00445,ACC01888,CON005633,USR0133,Configuration,Medium,Resolved,2024-04-22,2024-04-25
TKT00446,ACC02633,CON007890,USR0133,Configuration,Low,Closed,2023-05-13,2023-05-22
TKT00447,ACC00475,CON001425,USR0048,Billing,Medium,In Progress,2023-05-08,
TKT00448,ACC04346,CON013031,USR0033,Installation,Medium,Resolved,2023-06-15,2023-06-30
TKT00449,ACC04096,CON012311,USR0180,Login Issue,High,Resolved,2023-12-21,2024-01-04
TKT00450,ACC03953,CON011900,USR0142,Installation,High,Resolved,2023-07-21,2023-07-24
TKT00451,ACC04033,CON012125,USR0188,Performance,Medium,Open,2024-09-21,
TKT00452,ACC04126,CON012408,USR0029,Software Bug,High,In Progress,2024-08-29,
TKT00453,ACC01052,CON003170,USR0101,Configuration,Low,Open,2024-07-31,
TKT00454,ACC02713,CON008124,USR0048,Installation,High,Open,2023-03-25,
TKT00455,ACC04859,CON014591,USR0165,Configuration,Critical,In Progress,2024-10-28,
TKT00456,ACC02927,CON008779,USR0142,Feature Request,High,Open,2024-09-24,
TKT00457,ACC01883,CON005620,USR0142,Software Bug,Critical,Resolved,2024-10-19,2024-10-27
TKT00458,ACC03973,CON011955,USR0142,Installation,Low,Closed,2023-11-01,2023-11-03
TKT00459,ACC04054,CON012190,USR0142,Feature Request,Critical,Closed,2023-06-11,2023-06-18
TKT00460,ACC02746,CON008235,USR0048,Software Bug,High,Resolved,2023-07-28,2023-08-07
TKT00461,ACC03296,CON009910,USR0133,Software Bug,High,Resolved,2023-11-23,2023-11-30
TKT00462,ACC03282,CON009877,USR0142,Billing,Medium,Open,2024-06-11,
TKT00463,ACC01396,CON004209,USR0180,Billing,Critical,Open,2024-04-22,
TKT00464,ACC02756,CON008268,USR0189,Login Issue,Low,In Progress,2023-09-11,
TKT00465,ACC02224,CON006654,USR0133,Performance,Critical,Closed,2023-10-25,2023-11-08
TKT00466,ACC01235,CON003703,USR0048,Configuration,High,In Progress,2023-09-12,
TKT00467,ACC00311,CON000950,USR0033,Configuration,Medium,Resolved,2024-08-14,2024-08-18
TKT00468,ACC04264,CON012800,USR0180,Billing,Critical,Closed,2024-05-25,2024-06-02
TKT00469,ACC01107,CON003334,USR0101,Feature Request,Critical,Open,2023-01-24,
TKT00470,ACC03194,CON009593,USR0179,Performance,High,In Progress,2023-09-04,
TKT00471,ACC01198,CON003601,USR0029,Billing,Critical,Open,2023-02-19,
TKT00472,ACC00356,CON001094,USR0142,Performance,Low,Closed,2024-09-03,2024-09-08
TKT00473,ACC02949,CON008851,USR0101,Billing,High,Closed,2023-04-21,2023-04-24
TKT00474,ACC02429,CON007264,USR0148,Feature Request,Low,Resolved,2024-02-17,2024-02-18
TKT00475,ACC03852,CON011586,USR0029,Billing,High,In Progress,2024-08-06,
TKT00476,ACC02962,CON008899,USR0188,Feature Request,High,Closed,2023-03-17,2023-03-26
TKT00477,ACC04031,CON012118,USR0165,Software Bug,Low,Open,2024-09-30,
TKT00478,ACC00135,CON000406,USR0133,Billing,High,Resolved,2024-02-08,2024-02-21
TKT00479,ACC01321,CON003981,USR0188,Performance,Critical,In Progress,2023-05-28,
TKT00480,ACC00220,CON000670,USR0165,Login Issue,Low,Open,2024-05-27,
TKT00481,ACC03763,CON011316,USR0142,Feature Request,Critical,Resolved,2023-05-21,2023-06-03
TKT00482,ACC03413,CON010270,USR0165,Billing,High,In Progress,2023-06-02,
TKT00483,ACC01366,CON004104,USR0189,Installation,High,Closed,2023-06-16,2023-06-26
TKT00484,ACC03147,CON009438,USR0048,Configuration,Critical,Resolved,2024-08-30,2024-09-08
TKT00485,ACC03436,CON010341,USR0101,Configuration,Low,Resolved,2024-07-30,2024-08-07
TKT00486,ACC01687,CON005063,USR0142,Login Issue,Critical,Resolved,2024-01-13,2024-01-24
TKT00487,ACC04084,CON012281,USR0048,Installation,Low,Resolved,2024-08-20,2024-09-02
TKT00488,ACC03285,CON009887,USR0180,Installation,Medium,Closed,2024-09-03,2024-09-08
TKT00489,ACC01922,CON005731,USR0029,Performance,Critical,Closed,2023-02-22,2023-02-25
TKT00490,ACC04971,CON014920,USR0048,Login Issue,Low,In Progress,2023-06-01,
TKT00491,ACC03500,CON010542,USR0188,Feature Request,High,Open,2023-07-15,
TKT00492,ACC01663,CON004993,USR0048,Feature Request,Medium,In Progress,2024-03-04,
TKT00493,ACC00548,CON001631,USR0165,Configuration,Low,Closed,2024-02-25,2024-03-10
TKT00494,ACC01018,CON003068,USR0188,Performance,High,In Progress,2023-05-22,
TKT00495,ACC04106,CON012339,USR0048,Feature Request,High,Closed,2024-11-09,2024-11-18
TKT00496,ACC01656,CON004981,USR0101,Performance,High,Closed,2023-06-27,2023-07-12
TKT00497,ACC03236,CON009727,USR0189,Configuration,High,Resolved,2024-07-13,2024-07-24
TKT00498,ACC01766,CON005297,USR0189,Software Bug,High,Closed,2024-09-16,2024-09-20
TKT00499,ACC03905,CON011756,USR0189,Billing,High,Resolved,2024-07-25,2024-07-29
TKT00500,ACC04549,CON013642,USR0029,Feature Request,High,Closed,2023-08-01,2023-08-07
TKT00501,ACC02002,CON005984,USR0061,Login Issue,Critical,Resolved,2024-07-27,2024-08-01
TKT00502,ACC00925,CON002792,USR0189,Configuration,Medium,Resolved,2024-02-09,2024-02-22
TKT00503,ACC03109,CON009326,USR0148,Billing,Low,Open,2023-10-25,
TKT00504,ACC01413,CON004254,USR0133,Billing,Critical,Closed,2023-12-21,2024-01-01
TKT00505,ACC00842,CON002522,USR0142,Configuration,High,In Progress,2023-08-08,
TKT00506,ACC04358,CON013067,USR0179,Login Issue,Medium,Resolved,2024-07-29,2024-08-01
TKT00507,ACC04170,CON012523,USR0048,Installation,Medium,Open,2023-09-06,
TKT00508,ACC02378,CON007120,USR0189,Login Issue,Low,In Progress,2024-10-15,
TKT00509,ACC03844,CON011567,USR0188,Feature Request,Low,Resolved,2024-02-28,2024-03-11
TKT00510,ACC00643,CON001908,USR0180,Login Issue,Medium,In Progress,2024-11-28,
TKT00511,ACC02283,CON006844,USR0180,Installation,Medium,Closed,2024-02-21,2024-02-29
TKT00512,ACC01891,CON005642,USR0029,Installation,Low,Resolved,2023-10-22,2023-10-27
TKT00513,ACC01971,CON005882,USR0179,Performance,Low,In Progress,2023-04-02,
TKT00514,ACC03754,CON011291,USR0048,Configuration,Medium,Closed,2023-06-29,2023-07-14
TKT00515,ACC00796,CON002371,USR0142,Feature Request,Medium,Closed,2023-02-07,2023-02-20
TKT00516,ACC00943,CON002840,USR0165,Login Issue,High,Open,2023-10-24,
TKT00517,ACC01273,CON003834,USR0188,Billing,High,Open,2024-08-04,
TKT00518,ACC03408,CON010256,USR0101,Software Bug,Critical,Closed,2024-04-10,2024-04-25
TKT00519,ACC03696,CON011115,USR0148,Configuration,Low,In Progress,2023-10-07,
TKT00520,ACC04481,CON013450,USR0061,Installation,Critical,In Progress,2023-12-05,
TKT00521,ACC03487,CON010504,USR0188,Software Bug,Low,Resolved,2024-10-25,2024-11-06
TKT00522,ACC00395,CON001199,USR0033,Installation,Medium,Resolved,2023-12-12,2023-12-22
TKT00523,ACC01451,CON004371,USR0148,Feature Request,High,Closed,2023-06-29,2023-07-13
TKT00524,ACC03801,CON011432,USR0188,Login Issue,Medium,Closed,2023-03-30,2023-04-10
TKT00525,ACC03796,CON011417,USR0101,Software Bug,Low,Closed,2023-05-24,2023-05-30
TKT00526,ACC03414,CON010272,USR0133,Feature Request,High,Closed,2023-09-25,2023-09-29
TKT00527,ACC02856,CON008556,USR0061,Installation,Low,Resolved,2023-12-04,2023-12-14
TKT00528,ACC03372,CON010145,USR0048,Software Bug,Low,Resolved,2023-09-25,2023-10-07
TKT00529,ACC01650,CON004962,USR0101,Feature Request,High,Open,2024-11-14,
TKT00530,ACC03336,CON010037,USR0029,Performance,High,Closed,2023-06-13,2023-06-24
TKT00531,ACC02559,CON007655,USR0188,Performance,Medium,Resolved,2023-05-01,2023-05-07
TKT00532,ACC03585,CON010777,USR0033,Feature Request,Medium,In Progress,2023-08-13,
TKT00533,ACC00218,CON000664,USR0165,Installation,Critical,Resolved,2024-04-10,2024-04-17
TKT00534,ACC01534,CON004636,USR0165,Configuration,Medium,In Progress,2024-07-04,
TKT00535,ACC02847,CON008527,USR0033,Performance,Critical,Open,2024-11-27,
TKT00536,ACC02352,CON007045,USR0061,Performance,Low,Resolved,2024-06-24,2024-06-26
TKT00537,ACC00858,CON002574,USR0180,Performance,Medium,In Progress,2023-03-05,
TKT00538,ACC01606,CON004834,USR0061,Performance,Critical,Resolved,2023-06-18,2023-07-02
TKT00539,ACC02136,CON006389,USR0029,Installation,Critical,In Progress,2023-04-30,
TKT00540,ACC02618,CON007841,USR0029,Login Issue,Critical,Closed,2023-04-04,2023-04-17
TKT00541,ACC03554,CON010694,USR0142,Performance,Low,Closed,2023-05-16,2023-05-24
TKT00542,ACC01610,CON004843,USR0142,Configuration,High,Closed,2024-07-26,2024-08-06
TKT00543,ACC03755,CON011292,USR0180,Configuration,Low,Closed,2023-01-23,2023-01-28
TKT00544,ACC04565,CON013694,USR0188,Login Issue,Critical,Open,2023-08-12,
TKT00545,ACC03056,CON009180,USR0029,Performance,Low,Open,2023-12-19,
TKT00546,ACC00609,CON001820,USR0061,Billing,Critical,Closed,2023-03-12,2023-03-13
TKT00547,ACC01241,CON003722,USR0188,Configuration,Critical,In Progress,2023-07-04,
TKT00548,ACC01155,CON003481,USR0188,Configuration,Critical,Closed,2024-01-19,2024-01-27
TKT00549,ACC01278,CON003851,USR0165,Installation,Medium,Open,2024-01-20,
TKT00550,ACC01037,CON003122,USR0048,Software Bug,Critical,Resolved,2024-10-31,2024-11-02
TKT00551,ACC01908,CON005690,USR0180,Installation,Medium,In Progress,2024-06-25,
TKT00552,ACC03616,CON010865,USR0101,Billing,Critical,Open,2023-01-04,
TKT00553,ACC01197,CON003598,USR0133,Feature Request,Medium,Closed,2024-11-20,2024-11-29
TKT00554,ACC00735,CON002178,USR0189,Software Bug,High,Closed,2023-09-11,2023-09-17
TKT00555,ACC04854,CON014573,USR0165,Login Issue,Critical,Open,2023-07-13,
TKT00556,ACC01992,CON005954,USR0101,Software Bug,Medium,Open,2024-09-21,
TKT00557,ACC03943,CON011868,USR0188,Performance,Low,Open,2023-03-10,
