InvoiceID,OrderID,InvoiceDate,DueDate,SubTotal,Tax,TotalAmount,PaymentTerms,InvoiceStatus
INV00284,ORD00284,26-05-2023,25-06-2023,128063.35,23051.4,151114.75,Net 30,Overdue
INV00285,ORD00285,12-07-2023,26-08-2023,9400.1,1692.02,11092.12,Net 45,Overdue
INV00286,ORD00286,11-08-2023,25-09-2023,200664.4,36119.59,236783.99,Net 45,Pending
INV00287,ORD00287,25-07-2023,08-09-2023,82567.4,14862.13,97429.53,Net 45,Paid
INV00288,ORD00288,26-05-2023,10-07-2023,284678.55,51242.14,335920.69,Net 45,Paid
INV00289,ORD00289,14-06-2023,29-06-2023,77729.25,13991.26,91720.51,Net 15,Paid
INV00290,ORD00290,29-05-2023,13-07-2023,40918,7365.24,48283.24,Net 45,Paid
INV00291,ORD00291,01-08-2023,31-08-2023,178399.1,32111.84,210510.94,Net 30,Paid
INV00292,ORD00292,25-06-2023,25-07-2023,126149.15,22706.85,148856,Net 30,Paid
INV00293,ORD00293,22-06-2023,22-07-2023,11233.05,2021.95,13255,Net 30,Pending
INV00294,ORD00294,14-08-2023,13-09-2023,210740.05,37933.21,248673.26,Net 30,Paid
INV00295,ORD00295,17-06-2023,17-07-2023,212870.3,38316.65,251186.95,Net 30,Pending
INV00296,ORD00296,01-08-2023,15-09-2023,286474.55,51565.42,338039.97,Net 45,Pending
INV00297,ORD00297,26-04-2023,26-05-2023,261084.5,46995.21,308079.71,Net 30,Paid
INV00298,ORD00298,17-06-2023,01-08-2023,186830.4,33629.47,220459.87,Net 45,Paid
INV00299,ORD00299,06-06-2023,21-06-2023,150273.85,27049.29,177323.14,Net 15,Paid
INV00300,ORD00300,27-05-2023,26-06-2023,222753.6,40095.65,262849.25,Net 30,Paid
INV00301,ORD00301,29-05-2023,28-06-2023,178707.4,32167.33,210874.73,Net 30,Paid
INV00302,ORD00302,03-08-2023,17-09-2023,225081.95,40514.75,265596.7,Net 45,Paid
INV00303,ORD00303,21-06-2023,21-07-2023,214472.3,38605.01,253077.31,Net 30,Paid
INV00304,ORD00304,06-05-2023,05-06-2023,204336.6,36780.59,241117.19,Net 30,Paid
INV00305,ORD00305,23-06-2023,23-07-2023,126851.15,22833.21,149684.36,Net 30,Pending
INV00306,ORD00306,30-05-2023,29-06-2023,204921.45,36885.86,241807.31,Net 30,Paid
INV00307,ORD00307,14-07-2023,28-08-2023,162050.85,29169.15,191220,Net 45,Pending
INV00308,ORD00308,31-07-2023,14-09-2023,74333.7,13380.07,87713.77,Net 45,Overdue
INV00309,ORD00309,31-07-2023,30-08-2023,213385.55,38409.4,251794.95,Net 30,Paid
INV00310,ORD00310,20-07-2023,19-08-2023,250332,45059.76,295391.76,Net 30,Paid
INV00311,ORD00311,13-06-2023,13-07-2023,254142.8,45745.7,299888.5,Net 30,Paid
INV00312,ORD00312,02-07-2023,01-08-2023,123173.05,22171.15,145344.2,Net 30,Pending
INV00313,ORD00313,02-07-2023,17-07-2023,154479,27806.22,182285.22,Net 15,Paid
INV00314,ORD00314,01-05-2023,31-05-2023,148278.95,26690.21,174969.16,Net 30,Paid
INV00315,ORD00315,08-06-2023,23-06-2023,182645.1,32876.12,215521.22,Net 15,Paid
INV00316,ORD00316,28-07-2023,27-08-2023,19692.65,3544.68,23237.33,Net 30,Paid
INV00317,ORD00317,14-06-2023,29-07-2023,242065.75,43571.83,285637.58,Net 45,Paid
INV00318,ORD00318,13-07-2023,12-08-2023,250073.9,45013.3,295087.2,Net 30,Paid
INV00319,ORD00319,18-07-2023,17-08-2023,39021.25,7023.82,46045.07,Net 30,Overdue
INV00320,ORD00320,16-07-2023,30-08-2023,115044.05,20707.93,135751.98,Net 45,Overdue
INV00321,ORD00321,29-04-2023,29-05-2023,164185.3,29553.35,193738.65,Net 30,Paid
INV00322,ORD00322,06-08-2023,05-09-2023,31612.25,5690.2,37302.45,Net 30,Pending
INV00323,ORD00323,21-06-2023,05-08-2023,49577.95,8924.03,58501.98,Net 45,Paid
INV00324,ORD00324,22-06-2023,07-07-2023,95763,17237.34,113000.34,Net 15,Paid
INV00325,ORD00325,17-04-2024,17-05-2024,249272.1,44868.98,294141.08,Net 30,Paid
INV00326,ORD00326,19-02-2024,20-03-2024,40005.2,7200.94,47206.14,Net 30,Paid
INV00327,ORD00327,18-04-2024,02-06-2024,194969.15,35094.45,230063.6,Net 45,Pending
INV00328,ORD00328,21-02-2024,07-03-2024,179148,32246.64,211394.64,Net 15,Paid
INV00329,ORD00329,29-03-2024,13-05-2024,118187.1,21273.68,139460.78,Net 45,Paid
INV00330,ORD00330,19-03-2024,03-04-2024,50843.6,9151.85,59995.45,Net 15,Paid
INV00331,ORD00331,10-03-2024,24-04-2024,267870.3,48216.65,316086.95,Net 45,Pending
INV00332,ORD00332,29-02-2024,14-04-2024,131937.15,23748.69,155685.84,Net 45,Paid
INV00333,ORD00333,10-04-2024,10-05-2024,63586.35,11445.54,75031.89,Net 30,Paid
INV00334,ORD00334,09-04-2024,09-05-2024,208975.45,37615.58,246591.03,Net 30,Paid
INV00335,ORD00335,11-03-2024,26-03-2024,273073.2,49153.18,322226.38,Net 15,Paid
INV00336,ORD00336,05-03-2024,19-04-2024,230170.2,41430.64,271600.84,Net 45,Pending
INV00337,ORD00337,10-03-2024,25-03-2024,58895.35,10601.16,69496.51,Net 15,Paid
INV00338,ORD00338,14-04-2024,14-05-2024,98747.55,17774.56,116522.11,Net 30,Overdue
INV00339,ORD00339,13-02-2024,14-03-2024,27525.4,4954.57,32479.97,Net 30,Pending
INV00340,ORD00340,27-04-2024,11-06-2024,69835.3,12570.35,82405.65,Net 45,Paid
INV00341,ORD00341,21-02-2024,06-04-2024,94365,16985.7,111350.7,Net 45,Overdue
INV00342,ORD00342,12-04-2024,27-04-2024,246941.7,44449.51,291391.21,Net 15,Paid
INV00343,ORD00343,19-03-2024,18-04-2024,178321.5,32097.87,210419.37,Net 30,Paid
INV00344,ORD00344,11-02-2024,12-03-2024,115022,20703.96,135725.96,Net 30,Paid
INV00345,ORD00345,10-03-2024,25-03-2024,187618.7,33771.37,221390.07,Net 15,Overdue
INV00346,ORD00346,27-02-2024,12-04-2024,185604.45,33408.8,219013.25,Net 45,Paid
INV00347,ORD00347,02-03-2024,17-03-2024,14126.65,2542.8,16669.45,Net 15,Paid
INV00348,ORD00348,25-02-2024,10-04-2024,69428.95,12497.21,81926.16,Net 45,Overdue
INV00349,ORD00349,14-02-2024,15-03-2024,193363.15,34805.37,228168.52,Net 30,Overdue
INV00350,ORD00350,13-04-2024,28-04-2024,290150.3,52227.05,342377.35,Net 15,Paid
INV00351,ORD00351,27-03-2024,11-04-2024,90261.7,16247.11,106508.81,Net 15,Paid
INV00352,ORD00352,16-04-2024,16-05-2024,286058.8,51490.58,337549.38,Net 30,Overdue
INV00353,ORD00353,24-03-2024,08-04-2024,155282.55,27950.86,183233.41,Net 15,Paid
INV00354,ORD00354,27-03-2024,11-04-2024,10100.55,1818.1,11918.65,Net 15,Pending
INV00355,ORD00355,12-02-2024,28-03-2024,230506.6,41491.19,271997.79,Net 45,Overdue
INV00356,ORD00356,14-03-2024,13-04-2024,206255.25,37125.94,243381.19,Net 30,Pending
INV00357,ORD00357,15-02-2024,16-03-2024,75474,13585.32,89059.32,Net 30,Pending
INV00358,ORD00358,04-02-2024,20-03-2024,175239.45,31543.1,206782.55,Net 45,Paid
INV00359,ORD00359,23-02-2024,08-04-2024,265833,47849.94,313682.94,Net 45,Overdue
INV00360,ORD00360,11-02-2024,12-03-2024,126434.55,22758.22,149192.77,Net 30,Pending
INV00361,ORD00361,29-03-2024,13-05-2024,33433,6017.94,39450.94,Net 45,Paid
INV00362,ORD00362,31-03-2024,15-04-2024,84517.4,15213.13,99730.53,Net 15,Pending
INV00363,ORD00363,27-02-2024,13-03-2024,81078.15,14594.07,95672.22,Net 15,Pending
INV00364,ORD00364,05-03-2024,20-03-2024,100639.2,18115.06,118754.26,Net 15,Pending
INV00365,ORD00365,21-03-2024,05-04-2024,29576,5323.68,34899.68,Net 15,Paid
INV00366,ORD00366,29-02-2024,30-03-2024,20719.4,3729.49,24448.89,Net 30,Overdue
INV00367,ORD00367,12-03-2024,11-04-2024,116387.25,20949.7,137336.95,Net 30,Pending
INV00368,ORD00368,18-02-2024,19-03-2024,24646.55,4436.38,29082.93,Net 30,Paid
INV00369,ORD00369,24-02-2024,10-03-2024,68094.15,12256.95,80351.1,Net 15,Paid
INV00370,ORD00370,07-03-2024,21-04-2024,44420.65,7995.72,52416.37,Net 45,Pending
INV00371,ORD00371,11-03-2024,26-03-2024,196632.9,35393.92,232026.82,Net 15,Paid
INV00372,ORD00372,24-02-2024,09-04-2024,165562.05,29801.17,195363.22,Net 45,Pending
INV00373,ORD00373,01-03-2024,15-04-2024,267185.6,48093.41,315279.01,Net 45,Paid
INV00374,ORD00374,13-04-2024,28-05-2024,256179.4,46112.29,302291.69,Net 45,Paid
INV00375,ORD00375,04-11-2024,19-12-2024,86226.75,15520.81,101747.56,Net 45,Paid
INV00376,ORD00376,25-09-2024,25-10-2024,54852.15,9873.39,64725.54,Net 30,Pending
INV00377,ORD00377,12-11-2024,27-11-2024,230376.9,41467.84,271844.74,Net 15,Paid
INV00378,ORD00378,28-12-2024,11-02-2025,291227.65,52420.98,343648.63,Net 45,Paid
INV00379,ORD00379,21-10-2024,05-12-2024,196273.55,35329.24,231602.79,Net 45,Paid
INV00380,ORD00380,24-11-2024,09-12-2024,220733.35,39732,260465.35,Net 15,Overdue
INV00381,ORD00381,14-12-2024,29-12-2024,158992.15,28618.59,187610.74,Net 15,Paid
INV00382,ORD00382,09-11-2024,09-12-2024,81718.8,14709.38,96428.18,Net 30,Paid
INV00383,ORD00383,08-11-2024,08-12-2024,163925.7,29506.63,193432.33,Net 30,Paid
INV00384,ORD00384,06-10-2024,05-11-2024,132092.3,23776.61,155868.91,Net 30,Paid
INV00385,ORD00385,14-11-2024,29-12-2024,153308.15,27595.47,180903.62,Net 45,Pending
INV00386,ORD00386,25-09-2024,09-11-2024,121305.9,21835.06,143140.96,Net 45,Pending
INV00387,ORD00387,09-12-2024,24-12-2024,58870.55,10596.7,69467.25,Net 15,Pending
INV00388,ORD00388,14-11-2024,29-11-2024,140061,25210.98,165271.98,Net 15,Pending
INV00389,ORD00389,25-10-2024,24-11-2024,117094.8,21077.06,138171.86,Net 30,Pending
INV00390,ORD00390,23-09-2024,07-11-2024,52215.3,9398.75,61614.05,Net 45,Pending
INV00391,ORD00391,18-09-2024,02-11-2024,32301.4,5814.25,38115.65,Net 45,Paid
INV00392,ORD00392,01-11-2024,16-12-2024,59707.85,10747.41,70455.26,Net 45,Paid
INV00393,ORD00393,13-10-2024,28-10-2024,204163.15,36749.37,240912.52,Net 15,Paid
INV00394,ORD00394,11-09-2024,26-09-2024,105947.35,19070.52,125017.87,Net 15,Paid
INV00395,ORD00395,02-01-2025,01-02-2025,41005.8,7381.04,48386.84,Net 30,Pending
INV00396,ORD00396,06-11-2024,21-11-2024,146160.9,26308.96,172469.86,Net 15,Paid
INV00397,ORD00397,04-09-2024,04-10-2024,21548.4,3878.71,25427.11,Net 30,Paid
INV00398,ORD00398,08-11-2024,23-11-2024,107098.95,19277.81,126376.76,Net 15,Paid
INV00399,ORD00399,26-10-2024,25-11-2024,11388.6,2049.95,13438.55,Net 30,Pending
INV00400,ORD00400,18-09-2024,03-10-2024,109729.35,19751.28,129480.63,Net 15,Paid
INV00401,ORD00401,10-09-2024,25-09-2024,239032.3,43025.81,282058.11,Net 15,Pending
INV00402,ORD00402,28-09-2024,12-11-2024,202386.7,36429.61,238816.31,Net 45,Pending
INV00403,ORD00403,05-12-2024,19-01-2025,118868.55,21396.34,140264.89,Net 45,Paid
INV00404,ORD00404,01-11-2024,16-11-2024,57426.75,10336.82,67763.57,Net 15,Paid
INV00405,ORD00405,14-12-2024,13-01-2025,218980,39416.4,258396.4,Net 30,Paid
INV00406,ORD00406,01-11-2024,16-12-2024,233487.6,42027.77,275515.37,Net 45,Paid
INV00407,ORD00407,03-11-2024,18-12-2024,249281.6,44870.69,294152.29,Net 45,Overdue
INV00408,ORD00408,12-11-2024,27-12-2024,159268.75,28668.38,187937.13,Net 45,Paid
INV00409,ORD00409,02-12-2024,16-01-2025,280127.35,50422.92,330550.27,Net 45,Overdue
INV00410,ORD00410,02-12-2024,01-01-2025,73887.15,13299.69,87186.84,Net 30,Overdue
INV00411,ORD00411,04-01-2025,18-02-2025,152584.2,27465.16,180049.36,Net 45,Paid
INV00412,ORD00412,21-12-2024,04-02-2025,178020.05,32043.61,210063.66,Net 45,Paid
INV00413,ORD00413,24-09-2024,09-10-2024,7164,1289.52,8453.52,Net 15,Paid
INV00414,ORD00414,31-10-2024,30-11-2024,94480.55,17006.5,111487.05,Net 30,Overdue
INV00415,ORD00415,14-09-2024,29-09-2024,152297.55,27413.56,179711.11,Net 15,Paid
INV00416,ORD00416,30-10-2024,14-11-2024,100484,18087.12,118571.12,Net 15,Paid
INV00417,ORD00417,08-12-2024,22-01-2025,190935.3,34368.35,225303.65,Net 45,Overdue
INV00418,ORD00418,21-12-2024,04-02-2025,129070.8,23232.74,152303.54,Net 45,Paid
INV00419,ORD00419,03-09-2024,18-10-2024,22340.85,4021.35,26362.2,Net 45,Paid
INV00420,ORD00420,05-09-2024,20-10-2024,117268.45,21108.32,138376.77,Net 45,Paid
INV00421,ORD00421,10-11-2024,25-12-2024,17909.1,3223.64,21132.74,Net 45,Paid
INV00422,ORD00422,06-09-2024,21-09-2024,223334.8,40200.26,263535.06,Net 15,Pending
INV00423,ORD00423,25-10-2024,24-11-2024,219216.05,39458.89,258674.94,Net 30,Paid
INV00424,ORD00424,08-11-2024,08-12-2024,129513.6,23312.45,152826.05,Net 30,Paid
INV00425,ORD00425,28-12-2024,27-01-2025,14686.2,2643.52,17329.72,Net 30,Paid
INV00426,ORD00426,10-12-2024,09-01-2025,233200.5,41976.09,275176.59,Net 30,Paid
INV00427,ORD00427,10-12-2024,25-12-2024,126329.1,22739.24,149068.34,Net 15,Overdue
INV00428,ORD00428,01-11-2024,16-11-2024,182060.25,32770.85,214831.1,Net 15,Pending
INV00429,ORD00429,16-10-2024,30-11-2024,78288.85,14091.99,92380.84,Net 45,Paid
INV00430,ORD00430,14-12-2024,29-12-2024,242071.4,43572.85,285644.25,Net 15,Pending
INV00431,ORD00431,28-09-2024,13-10-2024,43164,7769.52,50933.52,Net 15,Pending
INV00432,ORD00432,03-10-2024,18-10-2024,206057.5,37090.35,243147.85,Net 15,Pending
INV00433,ORD00433,13-12-2024,28-12-2024,147825.9,26608.66,174434.56,Net 15,Paid
INV00434,ORD00434,03-09-2024,03-10-2024,85109.6,15319.73,100429.33,Net 30,Pending
INV00435,ORD00435,27-10-2024,11-11-2024,39713.7,7148.47,46862.17,Net 15,Paid
INV00436,ORD00436,06-09-2024,21-09-2024,299172,53850.96,353022.96,Net 15,Paid
INV00437,ORD00437,07-10-2024,22-10-2024,78960.25,14212.84,93173.09,Net 15,Pending
INV00438,ORD00438,28-08-2024,12-09-2024,252232.5,45401.85,297634.35,Net 15,Paid
INV00439,ORD00439,25-09-2024,09-11-2024,252404.45,45432.8,297837.25,Net 45,Paid
INV00440,ORD00440,28-11-2024,28-12-2024,68244,12283.92,80527.92,Net 30,Paid
INV00441,ORD00441,27-10-2024,26-11-2024,136490.3,24568.25,161058.55,Net 30,Paid
INV00442,ORD00442,01-10-2024,16-10-2024,18031.95,3245.75,21277.7,Net 15,Paid
INV00443,ORD00443,09-10-2024,23-11-2024,185928.75,33467.17,219395.92,Net 45,Paid
INV00444,ORD00444,24-11-2024,08-01-2025,228083.85,41055.09,269138.94,Net 45,Paid
INV00445,ORD00445,21-11-2024,06-12-2024,183585.5,33045.39,216630.89,Net 15,Pending
INV00446,ORD00446,19-11-2024,03-01-2025,147357.25,26524.31,173881.56,Net 45,Paid
INV00447,ORD00447,30-12-2024,14-01-2025,244060.9,43930.96,287991.86,Net 15,Paid
INV00448,ORD00448,11-10-2024,10-11-2024,224996.15,40499.31,265495.46,Net 30,Paid
INV00449,ORD00449,04-09-2024,04-10-2024,156852.35,28233.42,185085.77,Net 30,Pending
INV00450,ORD00450,01-08-2024,16-08-2024,165284.15,29751.15,195035.3,Net 15,Overdue
INV00451,ORD00451,06-05-2024,20-06-2024,229074.2,41233.36,270307.56,Net 45,Paid
INV00452,ORD00452,18-07-2024,17-08-2024,218717.1,39369.08,258086.18,Net 30,Pending
INV00453,ORD00453,11-07-2024,25-08-2024,167038.5,30066.93,197105.43,Net 45,Pending
INV00454,ORD00454,22-05-2024,06-07-2024,113498.3,20429.69,133927.99,Net 45,Paid
INV00455,ORD00455,30-06-2024,14-08-2024,23273.65,4189.26,27462.91,Net 45,Pending
INV00456,ORD00456,08-05-2024,22-06-2024,41273,7429.14,48702.14,Net 45,Paid
INV00457,ORD00457,14-05-2024,28-06-2024,62104.6,11178.83,73283.43,Net 45,Overdue
INV00458,ORD00458,19-05-2024,03-07-2024,90209.7,16237.75,106447.45,Net 45,Overdue
INV00459,ORD00459,20-06-2024,20-07-2024,143981.4,25916.65,169898.05,Net 30,Overdue
INV00460,ORD00460,17-06-2024,17-07-2024,71612.25,12890.2,84502.45,Net 30,Pending
INV00461,ORD00461,10-06-2024,10-07-2024,177451.7,31941.31,209393.01,Net 30,Pending
INV00462,ORD00462,17-05-2024,16-06-2024,195935.4,35268.37,231203.77,Net 30,Paid
INV00463,ORD00463,14-07-2024,13-08-2024,181935.95,32748.47,214684.42,Net 30,Overdue
INV00464,ORD00464,05-06-2024,05-07-2024,242240.5,43603.29,285843.79,Net 30,Paid
INV00465,ORD00465,27-07-2024,11-08-2024,226573.2,40783.18,267356.38,Net 15,Paid
INV00466,ORD00466,23-05-2024,07-07-2024,123454.4,22221.79,145676.19,Net 45,Paid
INV00467,ORD00467,19-06-2024,03-08-2024,172654.2,31077.76,203731.96,Net 45,Paid
INV00468,ORD00468,23-07-2024,06-09-2024,163347.3,29402.51,192749.81,Net 45,Paid
INV00469,ORD00469,26-04-2024,26-05-2024,102172.7,18391.09,120563.79,Net 30,Paid
INV00470,ORD00470,24-05-2024,23-06-2024,32823.4,5908.21,38731.61,Net 30,Overdue
INV00471,ORD00471,22-04-2024,07-05-2024,268228.5,48281.13,316509.63,Net 15,Overdue
INV00472,ORD00472,27-05-2024,26-06-2024,86483.25,15566.98,102050.23,Net 30,Paid
INV00473,ORD00473,14-05-2024,28-06-2024,158779.45,28580.3,187359.75,Net 45,Paid
INV00474,ORD00474,17-05-2024,16-06-2024,191374,34447.32,225821.32,Net 30,Paid
INV00475,ORD00475,24-04-2024,24-05-2024,173692.1,31264.58,204956.68,Net 30,Pending
INV00476,ORD00476,17-04-2024,02-05-2024,197550.2,35559.04,233109.24,Net 15,Pending
INV00477,ORD00477,18-05-2024,02-06-2024,41116.5,7400.97,48517.47,Net 15,Pending
INV00478,ORD00478,07-05-2024,21-06-2024,126914.4,22844.59,149758.99,Net 45,Pending
INV00479,ORD00479,18-07-2024,01-09-2024,24178.5,4352.13,28530.63,Net 45,Paid
INV00480,ORD00480,05-05-2024,19-06-2024,59356.3,10684.13,70040.43,Net 45,Paid
INV00481,ORD00481,17-06-2024,17-07-2024,201997.7,36359.59,238357.29,Net 30,Pending
INV00482,ORD00482,12-06-2024,12-07-2024,211721.45,38109.86,249831.31,Net 30,Paid
INV00483,ORD00483,31-07-2024,15-08-2024,262286.05,47211.49,309497.54,Net 15,Paid
INV00484,ORD00484,22-07-2024,06-08-2024,208638.25,37554.89,246193.14,Net 15,Paid
INV00485,ORD00485,14-06-2024,29-06-2024,226240.35,40723.26,266963.61,Net 15,Paid
INV00486,ORD00486,26-08-2023,10-09-2023,82705.7,14887.03,97592.73,Net 15,Paid
INV00487,ORD00487,23-08-2023,22-09-2023,268786.35,48381.54,317167.89,Net 30,Paid
INV00488,ORD00488,14-08-2023,28-09-2023,226354.9,40743.88,267098.78,Net 45,Paid
INV00489,ORD00489,11-08-2023,25-09-2023,226660.5,40798.89,267459.39,Net 45,Paid
INV00490,ORD00490,24-07-2023,08-08-2023,64535.4,11616.37,76151.77,Net 15,Paid
INV00491,ORD00491,15-08-2023,30-08-2023,185464.55,33383.62,218848.17,Net 15,Pending
INV00492,ORD00492,21-08-2023,20-09-2023,17043,3067.74,20110.74,Net 30,Pending
INV00493,ORD00493,03-09-2023,18-10-2023,82665.15,14879.73,97544.88,Net 45,Paid
INV00494,ORD00494,17-09-2023,02-10-2023,160777.8,28940,189717.8,Net 15,Pending
INV00495,ORD00495,28-07-2023,27-08-2023,34809.5,6265.71,41075.21,Net 30,Paid
INV00496,ORD00496,27-09-2023,11-11-2023,88002.6,15840.47,103843.07,Net 45,Pending
INV00497,ORD00497,10-08-2023,24-09-2023,88972.15,16014.99,104987.14,Net 45,Pending
INV00498,ORD00498,16-09-2023,01-10-2023,139444.2,25099.96,164544.16,Net 15,Paid
INV00499,ORD00499,31-08-2023,15-09-2023,116566.05,20981.89,137547.94,Net 15,Paid
INV00500,ORD00500,23-07-2023,07-08-2023,203259.6,36586.73,239846.33,Net 15,Pending
INV00501,ORD00501,17-07-2023,16-08-2023,163789.75,29482.15,193271.9,Net 30,Paid
INV00502,ORD00502,28-08-2023,27-09-2023,94686,17043.48,111729.48,Net 30,Pending
INV00503,ORD00503,23-08-2023,07-09-2023,196538.95,35377.01,231915.96,Net 15,Paid
INV00504,ORD00504,11-08-2023,26-08-2023,222874.2,40117.36,262991.56,Net 15,Paid
INV00505,ORD00505,07-09-2023,07-10-2023,109915.1,19784.72,129699.82,Net 30,Paid
INV00506,ORD00506,11-08-2023,26-08-2023,61884.2,11139.16,73023.36,Net 15,Paid
INV00507,ORD00507,22-09-2023,07-10-2023,252108,45379.44,297487.44,Net 15,Overdue
INV00508,ORD00508,09-09-2023,09-10-2023,250113.15,45020.37,295133.52,Net 30,Paid
INV00509,ORD00509,06-09-2023,21-10-2023,239217.45,43059.14,282276.59,Net 45,Paid
INV00510,ORD00510,31-08-2023,30-09-2023,125299.05,22553.83,147852.88,Net 30,Paid
INV00511,ORD00511,21-07-2023,05-08-2023,145107.3,26119.31,171226.61,Net 15,Pending
INV00512,ORD00512,29-07-2023,28-08-2023,22924.5,4126.41,27050.91,Net 30,Pending
INV00513,ORD00513,25-07-2023,09-08-2023,55467.9,9984.22,65452.12,Net 15,Paid
INV00514,ORD00514,12-09-2023,27-09-2023,216855.55,39034,255889.55,Net 15,Paid
INV00515,ORD00515,21-08-2023,05-10-2023,52374.75,9427.45,61802.2,Net 45,Paid
INV00516,ORD00516,20-07-2023,03-09-2023,17921.7,3225.91,21147.61,Net 45,Paid
INV00517,ORD00517,05-08-2023,20-08-2023,177453.85,31941.69,209395.54,Net 15,Paid
INV00518,ORD00518,09-09-2023,24-09-2023,51528.25,9275.08,60803.33,Net 15,Paid
INV00519,ORD00519,28-07-2023,27-08-2023,189126.15,34042.71,223168.86,Net 30,Paid
INV00520,ORD00520,01-08-2023,16-08-2023,114442.65,20599.68,135042.33,Net 15,Paid
INV00521,ORD00521,21-09-2023,21-10-2023,56918,10245.24,67163.24,Net 30,Paid
INV00522,ORD00522,12-08-2023,27-08-2023,221885,39939.3,261824.3,Net 15,Pending
INV00523,ORD00523,07-08-2023,22-08-2023,245380.25,44168.44,289548.69,Net 15,Paid
INV00524,ORD00524,27-09-2023,27-10-2023,197686.25,35583.53,233269.78,Net 30,Paid
INV00525,ORD00525,04-09-2023,19-10-2023,176547.3,31778.51,208325.81,Net 45,Paid
INV00526,ORD00526,23-08-2023,07-10-2023,192165.95,34589.87,226755.82,Net 45,Pending
INV00527,ORD00527,20-08-2023,19-09-2023,130403.8,23472.68,153876.48,Net 30,Overdue
INV00528,ORD00528,07-08-2023,06-09-2023,210718.9,37929.4,248648.3,Net 30,Paid
INV00529,ORD00529,21-07-2023,20-08-2023,52077.6,9373.97,61451.57,Net 30,Paid
INV00530,ORD00530,02-08-2023,01-09-2023,83356.65,15004.2,98360.85,Net 30,Paid
INV00531,ORD00531,05-09-2023,20-10-2023,279534.05,50316.13,329850.18,Net 45,Paid
INV00532,ORD00532,15-07-2023,14-08-2023,171744.3,30913.97,202658.27,Net 30,Paid
INV00533,ORD00533,23-07-2023,22-08-2023,142106.7,25579.21,167685.91,Net 30,Paid
INV00534,ORD00534,25-08-2023,09-10-2023,170799.5,30743.91,201543.41,Net 45,Paid
INV00535,ORD00535,13-09-2023,13-10-2023,27145.6,4886.21,32031.81,Net 30,Paid
INV00536,ORD00536,09-09-2023,24-09-2023,96459.65,17362.74,113822.39,Net 15,Paid
INV00537,ORD00537,19-08-2023,03-10-2023,228433.2,41117.98,269551.18,Net 45,Paid
INV00538,ORD00538,15-08-2023,14-09-2023,109682.45,19742.84,129425.29,Net 30,Paid
INV00539,ORD00539,16-08-2023,15-09-2023,45686.7,8223.61,53910.31,Net 30,Paid
INV00540,ORD00540,19-09-2023,03-11-2023,34826.95,6268.85,41095.8,Net 45,Paid
INV00541,ORD00541,25-08-2023,09-09-2023,71919.3,12945.47,84864.77,Net 15,Paid
INV00542,ORD00542,24-08-2023,23-09-2023,145230.1,26141.42,171371.52,Net 30,Overdue
INV00543,ORD00543,14-08-2023,28-09-2023,51074.55,9193.42,60267.97,Net 45,Pending
INV00544,ORD00544,22-07-2023,21-08-2023,64247.9,11564.62,75812.52,Net 30,Overdue
INV00545,ORD00545,10-08-2023,09-09-2023,176514.7,31772.65,208287.35,Net 30,Pending
INV00546,ORD00546,16-08-2023,30-09-2023,11190.2,2014.24,13204.44,Net 45,Paid
INV00547,ORD00547,13-09-2023,28-10-2023,106583.95,19185.11,125769.06,Net 45,Paid
INV00548,ORD00548,20-07-2023,04-08-2023,111919.5,20145.51,132065.01,Net 15,Paid
INV00549,ORD00549,06-09-2023,06-10-2023,10052.55,1809.46,11862.01,Net 30,Paid
INV00550,ORD00550,07-08-2023,21-09-2023,192386,34629.48,227015.48,Net 45,Overdue
INV00551,ORD00551,15-08-2023,30-08-2023,5662.55,1019.26,6681.81,Net 15,Paid
INV00552,ORD00552,10-09-2023,10-10-2023,164441.3,29599.43,194040.73,Net 30,Paid
INV00553,ORD00553,29-07-2023,12-09-2023,15087.1,2715.68,17802.78,Net 45,Pending
