QuoteID,OpportunityID,AccountID,QuoteDate,ExpiryDate,QuoteAmount,DiscountPercent,FinalAmount,Status
QTN00298,OPP00567,ACC03719,2024-12-21,2025-01-20,143685,10,129316.5,Accepted
QTN00299,OPP00568,ACC03051,2024-08-28,2024-09-27,184658,15,156959.3,Accepted
QTN00300,OPP00569,ACC00211,2024-11-17,2024-12-17,41093,10,36983.7,Accepted
QTN00301,OPP00571,ACC02014,2024-12-23,2025-01-22,283622,15,241078.7,Accepted
QTN00302,OPP00572,ACC02829,2024-12-01,2024-12-31,53858,0,53858.0,Draft
QTN00303,OPP00573,ACC04751,2024-11-23,2024-12-23,287741,5,273353.95,Accepted
QTN00304,OPP00575,ACC00745,2025-01-19,2025-02-18,125316,0,125316.0,Accepted
QTN00305,OPP00576,ACC04635,2024-11-16,2024-12-16,188772,5,179333.4,Rejected
QTN00306,OPP00578,ACC03991,2024-07-29,2024-08-28,66776,15,56759.6,Rejected
QTN00307,OPP00580,ACC00604,2024-12-08,2025-01-07,165774,5,157485.3,Accepted
QTN00308,OPP00582,ACC00450,2024-11-13,2024-12-13,57574,10,51816.6,Accepted
QTN00309,OPP00583,ACC04980,2024-09-19,2024-10-19,182438,15,155072.3,Accepted
QTN00310,OPP00584,ACC00923,2024-12-05,2025-01-04,32290,5,30675.5,Accepted
QTN00311,OPP00586,ACC03956,2024-09-06,2024-10-06,235147,15,199874.95,Sent
QTN00312,OPP00587,ACC04096,2024-12-04,2025-01-03,93857,5,89164.15,Accepted
QTN00313,OPP00588,ACC01935,2024-09-28,2024-10-28,190140,15,161619.0,Sent
QTN00314,OPP00592,ACC01240,2024-09-22,2024-10-22,136146,10,122531.4,Accepted
QTN00315,OPP00594,ACC00420,2024-10-27,2024-11-26,120543,10,108488.7,Accepted
QTN00316,OPP00595,ACC02130,2025-01-18,2025-02-17,170533,15,144953.05,Accepted
QTN00317,OPP00596,ACC00889,2024-08-01,2024-08-31,143071,15,121610.35,Sent
QTN00318,OPP00597,ACC02565,2025-01-13,2025-02-12,184302,15,156656.7,Accepted
QTN00319,OPP00599,ACC03442,2024-09-07,2024-10-07,104702,5,99466.9,Rejected
QTN00320,OPP00600,ACC04308,2024-11-22,2024-12-22,128134,15,108913.9,Sent
QTN00321,OPP00602,ACC02725,2024-08-17,2024-09-16,263298,15,223803.3,Draft
QTN00322,OPP00604,ACC00248,2024-12-01,2024-12-31,149039,15,126683.15,Accepted
QTN00323,OPP00606,ACC01655,2024-11-25,2024-12-25,268441,15,228174.85,Sent
QTN00324,OPP00609,ACC01822,2024-08-21,2024-09-20,128629,5,122197.55,Accepted
QTN00325,OPP00610,ACC04204,2024-12-01,2024-12-31,260129,5,247122.55,Accepted
QTN00326,OPP00611,ACC02566,2024-11-30,2024-12-30,240853,10,216767.7,Accepted
QTN00327,OPP00613,ACC03019,2024-10-31,2024-11-30,109311,15,92914.35,Draft
QTN00328,OPP00614,ACC01695,2024-12-15,2025-01-14,287296,0,287296.0,Accepted
QTN00329,OPP00616,ACC03586,2024-10-15,2024-11-14,260587,5,247557.65,Draft
QTN00330,OPP00618,ACC03709,2024-10-05,2024-11-04,212332,10,191098.8,Sent
QTN00331,OPP00619,ACC01069,2024-12-15,2025-01-14,222049,15,188741.65,Accepted
QTN00332,OPP00622,ACC01763,2024-08-17,2024-09-16,33220,10,29898.0,Accepted
QTN00333,OPP00625,ACC02739,2024-11-25,2024-12-25,73827,15,62752.95,Rejected
QTN00334,OPP00626,ACC00654,2024-11-21,2024-12-21,288421,15,245157.85,Accepted
QTN00335,OPP00628,ACC00909,2025-01-10,2025-02-09,244360,0,244360.0,Sent
QTN00336,OPP00629,ACC04564,2025-01-10,2025-02-09,233053,10,209747.7,Rejected
QTN00337,OPP00632,ACC01527,2023-06-10,2023-07-10,147535,0,147535.0,Accepted
QTN00338,OPP00633,ACC03331,2023-05-13,2023-06-12,283891,0,283891.0,Accepted
QTN00339,OPP00634,ACC02792,2023-04-10,2023-05-10,102484,10,92235.6,Rejected
QTN00340,OPP00636,ACC03451,2023-07-19,2023-08-18,34380,10,30942.0,Accepted
QTN00341,OPP00638,ACC00492,2023-06-07,2023-07-07,105764,10,95187.6,Sent
QTN00342,OPP00640,ACC02204,2023-06-28,2023-07-28,278226,5,264314.7,Accepted
QTN00343,OPP00641,ACC03941,2023-06-14,2023-07-14,293138,5,278481.1,Sent
QTN00344,OPP00644,ACC02709,2023-05-18,2023-06-17,286203,15,243272.55,Accepted
QTN00345,OPP00645,ACC04949,2023-03-25,2023-04-24,192782,15,163864.7,Rejected
QTN00346,OPP00646,ACC04635,2023-05-29,2023-06-28,298089,5,283184.55,Accepted
QTN00347,OPP00648,ACC02251,2023-04-30,2023-05-30,290013,15,246511.05,Sent
QTN00348,OPP00651,ACC00886,2023-07-06,2023-08-05,173136,15,147165.6,Rejected
QTN00349,OPP00652,ACC01780,2023-06-30,2023-07-30,294127,5,279420.65,Draft
QTN00350,OPP00654,ACC00423,2023-05-31,2023-06-30,62915,10,56623.5,Accepted
QTN00351,OPP00656,ACC01237,2023-06-28,2023-07-28,139185,10,125266.5,Accepted
QTN00352,OPP00659,ACC02129,2023-04-08,2023-05-08,164333,5,156116.35,Rejected
QTN00353,OPP00661,ACC00234,2023-06-14,2023-07-14,222676,15,189274.6,Sent
QTN00354,OPP00664,ACC02601,2023-07-07,2023-08-06,138215,10,124393.5,Accepted
QTN00355,OPP00665,ACC01511,2023-03-29,2023-04-28,154150,10,138735.0,Draft
QTN00356,OPP00666,ACC00797,2023-04-01,2023-05-01,149681,15,127228.85,Sent
QTN00357,OPP00668,ACC00616,2023-07-29,2023-08-28,127156,0,127156.0,Rejected
QTN00358,OPP00669,ACC00804,2023-05-02,2023-06-01,54998,15,46748.3,Accepted
QTN00359,OPP00671,ACC03724,2023-06-26,2023-07-26,46144,5,43836.8,Accepted
QTN00360,OPP00672,ACC04346,2023-07-29,2023-08-28,10994,5,10444.3,Accepted
QTN00361,OPP00673,ACC02324,2023-06-19,2023-07-19,205533,10,184979.7,Accepted
QTN00362,OPP00677,ACC03245,2023-05-19,2023-06-18,73354,5,69686.3,Accepted
QTN00363,OPP00678,ACC02002,2023-04-29,2023-05-29,107812,0,107812.0,Sent
QTN00364,OPP00679,ACC01793,2023-06-19,2023-07-19,279856,0,279856.0,Accepted
QTN00365,OPP00680,ACC01324,2023-04-25,2023-05-25,227057,5,215704.15,Draft
QTN00366,OPP00682,ACC03266,2023-04-25,2023-05-25,86784,10,78105.6,Accepted
QTN00367,OPP00683,ACC01934,2023-07-06,2023-08-05,49991,5,47491.45,Sent
QTN00368,OPP00685,ACC00790,2023-06-25,2023-07-25,14640,10,13176.0,Accepted
QTN00369,OPP00686,ACC01816,2023-05-22,2023-06-21,281194,5,267134.3,Sent
QTN00370,OPP00687,ACC00269,2023-04-06,2023-05-06,9369,15,7963.65,Rejected
QTN00371,OPP00689,ACC04154,2023-06-03,2023-07-03,16266,10,14639.4,Accepted
QTN00372,OPP00690,ACC00681,2023-05-14,2023-06-13,87315,0,87315.0,Sent
QTN00373,OPP00694,ACC00396,2023-06-03,2023-07-03,113400,15,96390.0,Rejected
QTN00374,OPP00695,ACC04849,2023-05-08,2023-06-07,279624,10,251661.6,Draft
QTN00375,OPP00696,ACC01531,2023-06-26,2023-07-26,171459,0,171459.0,Sent
QTN00376,OPP00697,ACC03280,2023-04-02,2023-05-02,67069,15,57008.65,Sent
QTN00377,OPP00698,ACC00447,2023-06-01,2023-07-01,148548,10,133693.2,Accepted
QTN00378,OPP00699,ACC03601,2023-04-30,2023-05-30,60978,10,54880.2,Sent
QTN00379,OPP00700,ACC01897,2023-06-14,2023-07-14,126064,15,107154.4,Draft
QTN00380,OPP00701,ACC03523,2023-04-27,2023-05-27,250767,10,225690.3,Rejected
QTN00381,OPP00702,ACC01525,2023-06-23,2023-07-23,101456,0,101456.0,Accepted
QTN00382,OPP00703,ACC04766,2024-11-17,2024-12-17,204425,10,183982.5,Accepted
QTN00383,OPP00704,ACC03892,2024-12-20,2025-01-19,25191,5,23931.45,Draft
QTN00384,OPP00708,ACC04011,2024-09-21,2024-10-21,241819,10,217637.1,Rejected
QTN00385,OPP00709,ACC01314,2024-08-29,2024-09-28,64334,0,64334.0,Sent
QTN00386,OPP00710,ACC03567,2024-09-22,2024-10-22,291474,5,276900.3,Sent
QTN00387,OPP00712,ACC04001,2024-11-16,2024-12-16,273260,15,232271.0,Accepted
QTN00388,OPP00716,ACC00416,2024-08-26,2024-09-25,24252,5,23039.4,Accepted
QTN00389,OPP00718,ACC00225,2024-12-08,2025-01-07,158528,0,158528.0,Accepted
QTN00390,OPP00720,ACC00882,2024-10-02,2024-11-01,35505,15,30179.25,Rejected
QTN00391,OPP00722,ACC01419,2024-09-07,2024-10-07,155568,0,155568.0,Accepted
QTN00392,OPP00723,ACC00522,2024-11-20,2024-12-20,170931,15,145291.35,Accepted
QTN00393,OPP00724,ACC00055,2024-10-22,2024-11-21,190521,10,171468.9,Draft
QTN00394,OPP00725,ACC04623,2024-09-22,2024-10-22,265254,10,238728.6,Accepted
QTN00395,OPP00726,ACC02806,2024-12-25,2025-01-24,265959,10,239363.1,Draft
QTN00396,OPP00728,ACC02217,2024-09-27,2024-10-27,222076,5,210972.2,Rejected
QTN00397,OPP00730,ACC03889,2024-12-11,2025-01-10,23642,15,20095.7,Draft
QTN00398,OPP00732,ACC04383,2024-08-29,2024-09-28,170414,0,170414.0,Draft
QTN00399,OPP00733,ACC03477,2024-12-30,2025-01-29,114189,5,108479.55,Rejected
QTN00400,OPP00734,ACC02414,2025-01-06,2025-02-05,190385,5,180865.75,Draft
QTN00401,OPP00735,ACC01120,2024-09-26,2024-10-26,209244,5,198781.8,Accepted
QTN00402,OPP00736,ACC04197,2024-10-04,2024-11-03,166628,5,158296.6,Sent
QTN00403,OPP00740,ACC04261,2024-10-26,2024-11-25,80127,0,80127.0,Sent
QTN00404,OPP00741,ACC01410,2024-09-14,2024-10-14,74582,5,70852.9,Accepted
QTN00405,OPP00742,ACC00715,2024-10-11,2024-11-10,245841,5,233548.95,Sent
QTN00406,OPP00743,ACC04464,2024-11-28,2024-12-28,278859,0,278859.0,Sent
QTN00407,OPP00746,ACC03803,2024-11-10,2024-12-10,147109,5,139753.55,Accepted
QTN00408,OPP00747,ACC00001,2024-09-21,2024-10-21,153513,5,145837.35,Sent
QTN00409,OPP00751,ACC04281,2024-09-06,2024-10-06,249158,15,211784.3,Accepted
QTN00410,OPP00752,ACC02295,2024-10-09,2024-11-08,178186,0,178186.0,Accepted
QTN00411,OPP00757,ACC04661,2024-10-30,2024-11-29,215143,10,193628.7,Accepted
QTN00412,OPP00758,ACC04088,2024-12-06,2025-01-05,184411,15,156749.35,Accepted
QTN00413,OPP00759,ACC02439,2025-01-04,2025-02-03,95746,0,95746.0,Accepted
QTN00414,OPP00760,ACC03675,2024-09-06,2024-10-06,260134,10,234120.6,Accepted
QTN00415,OPP00761,ACC00370,2024-09-14,2024-10-14,247697,0,247697.0,Rejected
QTN00416,OPP00763,ACC03285,2024-11-14,2024-12-14,37234,15,31648.9,Accepted
QTN00417,OPP00764,ACC00699,2025-01-07,2025-02-06,5096,15,4331.6,Accepted
QTN00418,OPP00765,ACC03107,2024-09-21,2024-10-21,242489,0,242489.0,Accepted
QTN00419,OPP00766,ACC01451,2024-10-26,2024-11-25,164671,5,156437.45,Draft
QTN00420,OPP00767,ACC01487,2024-12-01,2024-12-31,51812,10,46630.8,Sent
QTN00421,OPP00770,ACC02155,2024-12-07,2025-01-06,294433,10,264989.7,Accepted
QTN00422,OPP00771,ACC04654,2025-01-08,2025-02-07,129125,15,109756.25,Draft
QTN00423,OPP00772,ACC00477,2025-01-14,2025-02-13,198241,0,198241.0,Accepted
QTN00424,OPP00775,ACC04575,2024-10-18,2024-11-17,46017,5,43716.15,Accepted
QTN00425,OPP00776,ACC03719,2024-12-15,2025-01-14,133571,15,113535.35,Sent
QTN00426,OPP00777,ACC03906,2024-12-07,2025-01-06,45937,15,39046.45,Accepted
QTN00427,OPP00778,ACC02037,2025-01-13,2025-02-12,168839,10,151955.1,Accepted
QTN00428,OPP00779,ACC01883,2024-08-15,2024-09-14,273783,10,246404.7,Sent
QTN00429,OPP00780,ACC00986,2024-12-02,2025-01-01,178808,15,151986.8,Draft
QTN00430,OPP00782,ACC03981,2024-11-06,2024-12-06,71490,0,71490.0,Draft
QTN00431,OPP00783,ACC04734,2024-10-23,2024-11-22,259236,10,233312.4,Accepted
QTN00432,OPP00788,ACC01888,2024-08-27,2024-09-26,65814,0,65814.0,Accepted
QTN00433,OPP00791,ACC01866,2024-10-19,2024-11-18,210077,10,189069.3,Accepted
QTN00434,OPP00793,ACC04360,2025-01-14,2025-02-13,277604,10,249843.6,Accepted
QTN00435,OPP00794,ACC01554,2024-11-02,2024-12-02,99328,15,84428.8,Accepted
QTN00436,OPP00795,ACC04373,2024-11-10,2024-12-10,9443,0,9443.0,Rejected
QTN00437,OPP00796,ACC02146,2025-01-09,2025-02-08,67902,10,61111.8,Sent
QTN00438,OPP00799,ACC02972,2024-09-11,2024-10-11,137820,5,130929.0,Sent
QTN00439,OPP00802,ACC03115,2024-09-23,2024-10-23,61848,5,58755.6,Accepted
QTN00440,OPP00804,ACC02411,2024-10-05,2024-11-04,60705,10,54634.5,Sent
QTN00441,OPP00806,ACC02278,2025-01-20,2025-02-19,24836,5,23594.2,Accepted
QTN00442,OPP00810,ACC03157,2024-11-28,2024-12-28,257741,0,257741.0,Accepted
QTN00443,OPP00811,ACC02043,2024-09-24,2024-10-24,193176,10,173858.4,Draft
QTN00444,OPP00812,ACC04016,2024-11-02,2024-12-02,215037,10,193533.3,Rejected
QTN00445,OPP00813,ACC04336,2024-08-20,2024-09-19,52535,0,52535.0,Sent
QTN00446,OPP00814,ACC04343,2024-11-11,2024-12-11,183290,15,155796.5,Draft
QTN00447,OPP00820,ACC02525,2024-11-14,2024-12-14,217602,0,217602.0,Draft
QTN00448,OPP00821,ACC02918,2024-12-17,2025-01-16,286312,5,271996.4,Sent
QTN00449,OPP00823,ACC00190,2024-12-18,2025-01-17,252054,10,226848.6,Sent
QTN00450,OPP00824,ACC00464,2024-09-11,2024-10-11,120643,10,108578.7,Accepted
QTN00451,OPP00825,ACC01660,2024-09-03,2024-10-03,180900,0,180900.0,Accepted
QTN00452,OPP00828,ACC00550,2024-11-25,2024-12-25,254567,5,241838.65,Accepted
QTN00453,OPP00829,ACC01403,2024-09-20,2024-10-20,24724,0,24724.0,Sent
QTN00454,OPP00830,ACC02838,2024-09-09,2024-10-09,287970,15,244774.5,Accepted
QTN00455,OPP00832,ACC01146,2024-09-02,2024-10-02,154455,15,131286.75,Sent
QTN00456,OPP00834,ACC01573,2024-09-03,2024-10-03,286731,0,286731.0,Sent
QTN00457,OPP00835,ACC01767,2024-12-16,2025-01-15,42150,10,37935.0,Accepted
QTN00458,OPP00842,ACC02972,2024-08-22,2024-09-21,269354,15,228950.9,Accepted
QTN00459,OPP00843,ACC01968,2024-12-09,2025-01-08,56379,0,56379.0,Sent
QTN00460,OPP00845,ACC02648,2025-01-01,2025-01-31,218184,0,218184.0,Draft
QTN00461,OPP00846,ACC00343,2024-10-06,2024-11-05,13351,5,12683.45,Accepted
QTN00462,OPP00849,ACC00235,2024-12-15,2025-01-14,77678,10,69910.2,Sent
QTN00463,OPP00851,ACC00496,2024-10-22,2024-11-21,289392,0,289392.0,Accepted
QTN00464,OPP00853,ACC02075,2024-10-05,2024-11-04,40130,5,38123.5,Sent
QTN00465,OPP00854,ACC02453,2024-12-30,2025-01-29,112328,5,106711.6,Accepted
QTN00466,OPP00855,ACC03858,2024-09-11,2024-10-11,114992,10,103492.8,Draft
QTN00467,OPP00859,ACC01515,2024-09-22,2024-10-22,265219,0,265219.0,Accepted
QTN00468,OPP00860,ACC01172,2024-09-14,2024-10-14,225269,0,225269.0,Accepted
QTN00469,OPP00861,ACC03093,2024-12-11,2025-01-10,16262,15,13822.7,Accepted
QTN00470,OPP00866,ACC04821,2024-11-02,2024-12-02,236152,15,200729.2,Sent
QTN00471,OPP00870,ACC00796,2024-12-30,2025-01-29,182568,0,182568.0,Rejected
QTN00472,OPP00871,ACC03498,2024-09-07,2024-10-07,26013,15,22111.05,Accepted
QTN00473,OPP00876,ACC04580,2024-11-07,2024-12-07,273202,0,273202.0,Accepted
QTN00474,OPP00877,ACC02803,2024-08-16,2024-09-15,213434,5,202762.3,Accepted
QTN00475,OPP00878,ACC04744,2024-09-19,2024-10-19,229206,0,229206.0,Sent
QTN00476,OPP00879,ACC02743,2024-11-29,2024-12-29,118086,10,106277.4,Sent
QTN00477,OPP00883,ACC00918,2025-01-15,2025-02-14,233625,5,221943.75,Draft
QTN00478,OPP00885,ACC02778,2025-01-12,2025-02-11,290061,0,290061.0,Accepted
QTN00479,OPP00886,ACC04844,2024-10-13,2024-11-12,195066,10,175559.4,Sent
QTN00480,OPP00890,ACC04118,2024-11-07,2024-12-07,77883,5,73988.85,Sent
QTN00481,OPP00891,ACC01434,2024-12-11,2025-01-10,184330,10,165897.0,Sent
QTN00482,OPP00894,ACC01650,2024-12-13,2025-01-12,131784,5,125194.8,Accepted
QTN00483,OPP00896,ACC01412,2023-05-08,2023-06-07,117205,0,117205.0,Sent
QTN00484,OPP00897,ACC03758,2023-07-08,2023-08-07,197132,15,167562.2,Accepted
QTN00485,OPP00898,ACC00484,2023-08-01,2023-08-31,235511,15,200184.35,Accepted
QTN00486,OPP00899,ACC02043,2023-05-05,2023-06-04,277486,10,249737.4,Accepted
QTN00487,OPP00902,ACC04346,2023-08-02,2023-09-01,93459,10,84113.1,Sent
QTN00488,OPP00904,ACC04230,2023-07-28,2023-08-27,148116,15,125898.6,Accepted
QTN00489,OPP00905,ACC02019,2023-08-06,2023-09-05,191697,10,172527.3,Accepted
QTN00490,OPP00906,ACC02885,2023-06-20,2023-07-20,217044,0,217044.0,Sent
QTN00491,OPP00907,ACC01495,2023-06-29,2023-07-29,82266,0,82266.0,Draft
QTN00492,OPP00909,ACC02247,2023-07-08,2023-08-07,98897,10,89007.3,Draft
QTN00493,OPP00911,ACC00858,2023-08-09,2023-09-08,249329,0,249329.0,Accepted
QTN00494,OPP00912,ACC04449,2023-06-26,2023-07-26,289393,15,245984.05,Accepted
QTN00495,OPP00913,ACC00425,2023-06-08,2023-07-08,14264,0,14264.0,Accepted
QTN00496,OPP00914,ACC02696,2023-05-25,2023-06-24,163882,5,155687.9,Sent
QTN00497,OPP00916,ACC04848,2023-07-21,2023-08-20,287796,5,273406.2,Rejected
QTN00498,OPP00920,ACC02641,2023-07-13,2023-08-12,154127,0,154127.0,Accepted
QTN00499,OPP00923,ACC04935,2023-06-21,2023-07-21,226497,10,203847.3,Rejected
QTN00500,OPP00924,ACC00329,2023-07-08,2023-08-07,144785,5,137545.75,Draft
QTN00501,OPP00925,ACC04974,2023-05-03,2023-06-02,16658,15,14159.3,Rejected
QTN00502,OPP00926,ACC00548,2023-06-14,2023-07-14,261040,5,247988.0,Sent
QTN00503,OPP00927,ACC03630,2023-05-02,2023-06-01,112955,15,96011.75,Accepted
QTN00504,OPP00930,ACC01852,2023-07-28,2023-08-27,181600,0,181600.0,Accepted
QTN00505,OPP00931,ACC01390,2023-06-07,2023-07-07,242622,10,218359.8,Draft
QTN00506,OPP00934,ACC03264,2023-05-23,2023-06-22,116648,15,99150.8,Sent
QTN00507,OPP00937,ACC03991,2023-07-04,2023-08-03,36395,5,34575.25,Sent
QTN00508,OPP00940,ACC04457,2023-06-20,2023-07-20,110901,5,105355.95,Rejected
QTN00509,OPP00943,ACC01149,2023-06-23,2023-07-23,78694,15,66889.9,Sent
QTN00510,OPP00944,ACC02376,2023-05-06,2023-06-05,280387,0,280387.0,Sent
QTN00511,OPP00945,ACC01867,2023-06-03,2023-07-03,129820,10,116838.0,Accepted
QTN00512,OPP00950,ACC03365,2023-06-06,2023-07-06,197801,0,197801.0,Accepted
QTN00513,OPP00952,ACC01808,2023-07-20,2023-08-19,137635,10,123871.5,Draft
QTN00514,OPP00954,ACC04906,2023-08-03,2023-09-02,218012,5,207111.4,Rejected
QTN00515,OPP00956,ACC03872,2023-06-09,2023-07-09,57636,15,48990.6,Sent
QTN00516,OPP00957,ACC02263,2023-05-15,2023-06-14,270465,5,256941.75,Draft
QTN00517,OPP00958,ACC04201,2023-06-18,2023-07-18,63105,0,63105.0,Accepted
QTN00518,OPP00959,ACC01839,2023-07-05,2023-08-04,172457,0,172457.0,Accepted
QTN00519,OPP00960,ACC00917,2023-06-24,2023-07-24,74997,5,71247.15,Accepted
QTN00520,OPP00961,ACC03697,2023-06-10,2023-07-10,15870,5,15076.5,Sent
QTN00521,OPP00962,ACC00679,2023-04-24,2023-05-24,124908,5,118662.6,Accepted
QTN00522,OPP00964,ACC00961,2023-06-25,2023-07-25,264076,15,224464.6,Sent
QTN00523,OPP00965,ACC00545,2023-08-08,2023-09-07,224325,5,213108.75,Rejected
QTN00524,OPP00966,ACC00806,2023-07-14,2023-08-13,245209,10,220688.1,Accepted
QTN00525,OPP00967,ACC03917,2023-06-14,2023-07-14,116263,15,98823.55,Sent
QTN00526,OPP00970,ACC03767,2023-07-03,2023-08-02,28861,10,25974.9,Rejected
QTN00527,OPP00972,ACC01294,2023-06-16,2023-07-16,52001,15,44200.85,Rejected
QTN00528,OPP00973,ACC02500,2023-06-09,2023-07-09,231979,10,208781.1,Accepted
QTN00529,OPP00974,ACC02213,2023-05-25,2023-06-24,143285,15,121792.25,Accepted
QTN00530,OPP00976,ACC02185,2023-06-30,2023-07-30,235681,15,200328.85,Accepted
QTN00531,OPP00977,ACC04390,2023-05-27,2023-06-26,116356,5,110538.2,Accepted
QTN00532,OPP00981,ACC00760,2023-06-11,2023-07-11,72801,5,69160.95,Accepted
QTN00533,OPP00984,ACC01103,2023-06-16,2023-07-16,197653,15,168005.05,Accepted
QTN00534,OPP00986,ACC03155,2023-05-04,2023-06-03,198061,0,198061.0,Accepted
QTN00535,OPP00987,ACC00054,2023-06-28,2023-07-28,86301,0,86301.0,Sent
QTN00536,OPP00989,ACC00989,2023-05-04,2023-06-03,82912,5,78766.4,Sent
QTN00537,OPP00992,ACC03085,2023-05-05,2023-06-04,137844,5,130951.8,Accepted
QTN00538,OPP00993,ACC04873,2023-07-30,2023-08-29,64735,5,61498.25,Accepted
QTN00539,OPP00994,ACC01480,2023-07-22,2023-08-21,99137,0,99137.0,Accepted
QTN00540,OPP00996,ACC01422,2023-08-05,2023-09-04,143975,10,129577.5,Sent
QTN00541,OPP00997,ACC03323,2023-04-27,2023-05-27,140957,10,126861.3,Sent
QTN00542,OPP01003,ACC00191,2023-06-24,2023-07-24,295615,0,295615.0,Accepted
QTN00543,OPP01006,ACC03685,2023-06-26,2023-07-26,15908,10,14317.2,Accepted
QTN00544,OPP01008,ACC00352,2023-06-15,2023-07-15,193877,0,193877.0,Sent
QTN00545,OPP01012,ACC04654,2023-08-10,2023-09-09,84261,15,71621.85,Accepted
QTN00546,OPP01014,ACC00049,2023-05-21,2023-06-20,112681,15,95778.85,Accepted
QTN00547,OPP01015,ACC02988,2023-06-22,2023-07-22,57058,0,57058.0,Draft
QTN00548,OPP01016,ACC02444,2023-05-07,2023-06-06,180430,5,171408.5,Accepted
QTN00549,OPP01017,ACC01834,2023-06-04,2023-07-04,155343,15,132041.55,Sent
QTN00550,OPP01019,ACC01384,2023-06-06,2023-07-06,133687,5,127002.65,Sent
QTN00551,OPP01020,ACC04379,2023-05-07,2023-06-06,282689,5,268554.55,Accepted
QTN00552,OPP01021,ACC02963,2023-08-14,2023-09-13,20604,15,17513.4,Draft
QTN00553,OPP01023,ACC03640,2023-07-27,2023-08-26,35308,15,30011.8,Accepted
QTN00554,OPP01024,ACC02226,2023-07-15,2023-08-14,277513,5,263637.35,Accepted
QTN00555,OPP01025,ACC00266,2023-05-28,2023-06-27,169466,15,144046.1,Draft
QTN00556,OPP01027,ACC02798,2023-06-28,2023-07-28,290435,5,275913.25,Accepted
QTN00557,OPP01028,ACC02724,2023-07-08,2023-08-07,236810,0,236810.0,Accepted
QTN00558,OPP01036,ACC01757,2023-05-21,2023-06-20,238918,0,238918.0,Rejected
QTN00559,OPP01037,ACC01217,2023-06-13,2023-07-13,277076,0,277076.0,Sent
QTN00560,OPP01040,ACC01790,2023-07-01,2023-07-31,72835,0,72835.0,Accepted
QTN00561,OPP01041,ACC02891,2023-07-25,2023-08-24,282422,10,254179.8,Accepted
QTN00562,OPP01043,ACC04955,2023-05-07,2023-06-06,66730,0,66730.0,Sent
QTN00563,OPP01046,ACC00966,2023-08-16,2023-09-15,6093,0,6093.0,Accepted
QTN00564,OPP01050,ACC03679,2023-08-02,2023-09-01,219763,10,197786.7,Sent
QTN00565,OPP01051,ACC03302,2023-05-18,2023-06-17,166925,10,150232.5,Accepted
QTN00566,OPP01056,ACC03199,2023-05-12,2023-06-11,172998,15,147048.3,Rejected
QTN00567,OPP01057,ACC04278,2023-06-20,2023-07-20,262673,5,249539.35,Accepted
QTN00568,OPP01060,ACC03135,2023-05-26,2023-06-25,218425,15,185661.25,Draft
QTN00569,OPP01061,ACC02576,2023-04-26,2023-05-26,218644,0,218644.0,Accepted
QTN00570,OPP01064,ACC02112,2023-05-31,2023-06-30,238823,10,214940.7,Rejected
QTN00571,OPP01065,ACC04650,2023-05-17,2023-06-16,111670,15,94919.5,Rejected
QTN00572,OPP01066,ACC00908,2023-08-09,2023-09-08,156650,15,133152.5,Sent
QTN00573,OPP01067,ACC02742,2023-07-16,2023-08-15,28847,5,27404.65,Sent
QTN00574,OPP01069,ACC01094,2023-05-20,2023-06-19,151516,0,151516.0,Accepted
QTN00575,OPP01070,ACC02568,2023-05-01,2023-05-31,6073,10,5465.7,Sent
QTN00576,OPP01071,ACC00114,2023-07-08,2023-08-07,10021,15,8517.85,Accepted
QTN00577,OPP01072,ACC03764,2023-08-03,2023-09-02,210935,15,179294.75,Accepted
QTN00578,OPP01074,ACC02872,2023-08-07,2023-09-06,127818,10,115036.2,Rejected
QTN00579,OPP01075,ACC00253,2023-07-07,2023-08-06,114621,15,97427.85,Sent
QTN00580,OPP01076,ACC00587,2023-07-21,2023-08-20,97027,10,87324.3,Accepted
QTN00581,OPP01077,ACC02904,2023-05-04,2023-06-03,39104,15,33238.4,Draft
QTN00582,OPP01079,ACC01920,2023-05-18,2023-06-17,284414,5,270193.3,Accepted
QTN00583,OPP01081,ACC01432,2023-05-03,2023-06-02,17595,0,17595.0,Draft
QTN00584,OPP01083,ACC03772,2023-06-02,2023-07-02,10560,10,9504.0,Sent
QTN00585,OPP01088,ACC01642,2023-06-24,2023-07-24,238111,15,202394.35,Sent
QTN00586,OPP01090,ACC02596,2023-06-04,2023-07-04,81349,10,73214.1,Accepted
QTN00587,OPP01093,ACC02765,2023-05-21,2023-06-20,40863,10,36776.7,Accepted
QTN00588,OPP01094,ACC03866,2023-07-26,2023-08-25,178615,10,160753.5,Accepted
QTN00589,OPP01099,ACC00002,2023-08-18,2023-09-17,112644,0,112644.0,Draft
QTN00590,OPP01105,ACC01277,2023-08-05,2023-09-04,39012,15,33160.2,Sent
QTN00591,OPP01107,ACC04331,2023-06-08,2023-07-08,248409,5,235988.55,Rejected
QTN00592,OPP01110,ACC02878,2023-05-17,2023-06-16,159690,15,135736.5,Draft
QTN00593,OPP01111,ACC02871,2023-06-19,2023-07-19,125679,5,119395.05,Accepted
QTN00594,OPP01113,ACC02486,2023-07-09,2023-08-08,45977,10,41379.3,Sent
QTN00595,OPP01117,ACC01407,2023-06-15,2023-07-15,11234,0,11234.0,Accepted
QTN00596,OPP01118,ACC01930,2023-07-05,2023-08-04,83266,15,70776.1,Rejected
